Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,32817,hi1593458182zIwFDPWZuYkWRTB5YrqA2k39gmbeV7,19,A,16,25,3,2,24,25,3,2,6,6,0,0,18,19,3,2,7,7,1,1,14,14,1,1,2,2,0,0,2,2,0,0,0,0,1,0
,,33789,hi1596549983YfrB87LF3gYSM2JzyzklBN5nHmO4gE,19,A,10,19,11,0,15,19,11,0,6,6,0,0,9,13,11,0,5,6,3,0,9,11,5,0,2,2,0,0,0,0,2,0,0,0,1,0
,,33516,hi1597333225hZ0cTKq5oGQ8uSw1Xw44KZ2Pt4f5Wp,19,A,12,20,8,2,17,20,8,2,6,6,0,0,11,14,8,2,6,7,2,0,9,10,4,2,2,2,0,0,1,1,1,0,0,0,1,0
,,33137,hi1595539070y8QMPRaW4iqy31w2CpO2G8rv0O0xhw,19,A,10,19,11,0,15,19,11,0,3,4,2,0,12,15,9,0,4,5,4,0,11,12,4,0,0,0,2,0,1,1,1,0,1,1,0,0
,,32543,hi15917310601b2nqMf3AWbwb5YWUKkJPBfExoSTFt,19,A,14,22,5,3,20,22,5,3,5,5,1,0,16,17,4,3,7,7,1,1,9,10,4,2,2,2,0,0,2,2,0,0,1,1,0,0
,,32177,hi1590994007m8PFKOXaPoHbR4Uvomj2TKu3eFjqRc,19,A,17,26,0,4,26,26,0,4,6,6,0,0,20,20,0,4,7,7,0,2,15,15,0,1,2,2,0,0,1,1,0,1,1,1,0,0
,,32806,hi1593432822UON7o2QJOEde1Gl1q9lo2deSj3Zs1u,19,A,7,13,8,9,10,13,8,9,4,4,1,1,7,9,7,8,3,4,2,3,6,8,6,2,0,0,0,2,1,1,0,1,0,0,0,1
,,33369,hi1596797249cKf5SuUBPVnpVIIWrKzLjDhMAOkkWc,19,A,8,16,13,1,12,16,13,1,2,3,3,0,10,13,10,1,4,5,4,0,8,10,6,0,0,0,1,1,1,1,1,0,0,0,1,0
,,32524,hi1591701004ZdQu1ByRoYD7QAnVZLwqsG27B5k8I0,19,A,14,21,2,7,20,21,2,7,5,5,0,1,15,16,2,6,7,7,0,2,10,10,1,5,2,2,0,0,2,2,0,0,0,0,1,0
,,33521,hi1597340806IwmOw56HdvPPTr315huuc3LPOyBHBb,19,A,16,26,4,0,25,26,4,0,6,6,0,0,19,20,4,0,8,8,1,0,12,13,3,0,2,2,0,0,2,2,0,0,1,1,0,0
,,33295,hi1596453390IRUCrhgts4JuBeqjSPXycoBZM41CEB,19,A,9,16,6,8,14,16,6,8,6,6,0,0,8,10,6,8,4,4,1,4,8,9,3,4,2,2,0,0,1,1,1,0,0,0,1,0
,,32518,hi1591647206ACAF0aNS1oKGWnxlKczwTtKY6B6aUu,19,A,16,26,4,0,25,26,4,0,5,5,1,0,20,21,3,0,6,7,2,0,13,14,2,0,2,2,0,0,2,2,0,0,1,1,0,0
,,32630,hi1592296645jcj112QJUpUDQYxOwv8ijuRLdSQBY2,19,A,15,24,4,2,23,24,4,2,6,6,0,0,17,18,4,2,8,8,1,0,10,11,3,2,2,2,0,0,2,2,0,0,1,1,0,0
,,32946,hi1594053326EhHxEel3goVgTwS8kfZJphzZRTaGxT,19,A,10,17,7,6,15,17,7,6,6,6,0,0,9,11,7,6,3,4,4,1,11,11,1,4,1,1,0,1,1,1,1,0,0,0,1,0
,,32952,hi1594131865MpEqEg8U5JFHsSDTL2tJZ6KEbBwq15,19,A,12,21,9,0,18,21,9,0,5,5,1,0,13,16,8,0,5,6,3,0,11,12,4,0,2,2,0,0,1,1,1,0,0,0,1,0
,,33347,hi15966448616VfUo92EHgZc5KnPA9uBC6rhtQ4uVZ,19,A,14,22,4,4,21,22,4,4,6,6,0,0,15,16,4,4,6,6,1,2,12,13,2,1,2,2,0,0,1,1,0,1,0,0,1,0
,,33486,hi1597245137w3ZNglfoadXwOdJarJF25uIckM24j7,19,A,10,17,7,6,15,17,7,6,6,6,0,0,9,11,7,6,3,4,2,3,10,11,4,1,2,2,0,0,0,0,0,2,0,0,1,0
,,32793,hi1593370402pvHqxChQo9IxQ5WIFNW1dwEwfZCQ3Z,19,A,9,18,12,0,14,18,12,0,5,5,1,0,9,13,11,0,1,3,6,0,9,11,5,0,2,2,0,0,2,2,0,0,0,0,1,0
,,33722,hi1593864699IS1kKuV50SpE96r8DGRMSJzyvDLdVN,19,A,14,22,3,5,21,22,3,5,6,6,0,0,15,16,3,5,7,7,1,1,11,11,1,4,2,2,0,0,2,2,0,0,0,0,1,0
,,32463,hi1591530970jzl60R78kCaVuwt5bFQzy33QhpGwXJ,19,A,15,24,3,3,23,24,3,3,6,6,0,0,17,18,3,3,8,8,0,1,12,13,2,1,1,1,0,1,2,2,0,0,0,0,1,0
,,32588,hi1592034599AnIr5mdzpZLdkHKv2AIAGYGqu0Ozs5,19,A,14,23,5,2,21,23,5,2,6,6,0,0,15,17,5,2,6,7,2,0,13,13,1,2,2,2,0,0,1,1,1,0,0,0,1,0
,,33942,hi1597522180YAZizFz0KnkoobPfJHCauirlJWOeNu,19,A,8,16,14,0,11,16,14,0,6,6,0,0,5,10,14,0,4,5,4,0,5,8,8,0,2,2,0,0,1,1,1,0,0,0,1,0
,,32865,hi1593678956ZC8HU6uthUnAWnbyKORUaK9crHRd5b,19,A,14,23,5,2,21,23,5,2,6,6,0,0,15,17,5,2,4,5,2,2,13,14,2,0,2,2,0,0,1,1,1,0,1,1,0,0
,,33072,hi1595066152K45Gp59BeoMg3MFXLFwMdrELJqrf8t,19,A,15,23,2,5,22,23,2,5,4,4,0,2,18,19,2,3,9,9,0,0,10,10,1,5,2,2,0,0,2,2,0,0,0,0,1,0
,,33129,hi1595494526NsMB8tN9wICwxETahDSQyn123c37Wp,19,A,10,19,11,0,15,19,11,0,3,4,2,0,12,15,9,0,2,4,5,0,11,12,4,0,2,2,0,0,1,1,1,0,0,0,1,0
,,32609,hi15921392226PLuBwko4RWFNwaD4bBYfrGQTYegCy,19,A,15,24,6,0,22,24,6,0,6,6,0,0,16,18,6,0,6,7,2,0,13,14,2,0,2,2,0,0,1,1,1,0,0,0,1,0
,,33643,hi15974995608wuVRJf4e36I88bOw856Uqydr7UWsi,19,A,15,24,4,2,23,24,4,2,5,5,1,0,18,19,3,2,8,8,1,0,10,11,3,2,2,2,0,0,2,2,0,0,1,1,0,0
,,33654,hi1597511369vi7zgpzHZql7Jh6SUu1B1yZVUDC0aE,19,A,15,24,4,2,23,24,4,2,5,5,1,0,18,19,3,2,8,8,1,0,10,11,3,2,2,2,0,0,2,2,0,0,1,1,0,0
