feedbackCode	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22
17ir76005	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	D	X	X	D	C	B	B
17ir60828	1	D	X	B	A	D	A	X	A	C	D	B	A	X	C	C	A	X	X	D	A	D	D
17ir74578	1	D	C	B	B	B	A	D	A	C	D	B	A	X	C	D	X	B	X	D	C	C	B
17ir47221	1	D	C	B	B	D	X	D	A	C	D	X	A	X	D	C	X	X	X	D	A	B	D
17ir47303	1	D	C	B	B	D	A	D	A	C	D	B	X	C	C	C	A	B	D	D	C	D	D
17ir33426	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	B
17ir18558	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir21264	1	D	C	B	B	D	A	C	A	C	D	B	X	C	C	C	A	X	D	D	C	B	B
17ir38555	1	D	C	B	C	D	X	D	A	C	D	B	X	X	D	D	X	X	D	X	B	D	B
17ir32621	1	X	C	B	B	D	X	D	A	C	D	B	X	X	X	X	X	X	X	D	C	B	X
17ir96840	1	D	C	B	A	D	A	C	A	C	D	B	X	B	C	D	A	B	D	D	A	D	D
17ir30153	1	D	B	B	B	D	X	B	A	C	D	B	A	C	C	C	A	C	D	D	B	D	D
17ir98871	1	D	C	B	B	D	C	D	A	C	D	B	A	A	D	C	A	B	C	D	C	B	B
17ir65493	1	D	C	B	B	D	X	D	A	X	D	B	A	C	D	B	D	B	D	X	X	D	D
17ir35028	1	D	C	B	C	D	A	D	A	C	D	B	A	C	D	C	X	B	X	D	X	A	D
17ir94521	1	D	C	B	B	D	X	B	A	C	D	B	X	C	D	C	X	X	D	D	C	B	C
17ir40772	1	D	C	B	B	D	A	A	A	C	D	B	A	C	D	C	A	B	D	X	C	B	D
17ir36201	1	D	C	B	B	D	X	D	A	X	D	B	X	C	D	C	A	X	D	D	C	B	D
17ir18190	1	D	C	B	B	D	A	C	A	C	D	B	A	X	C	X	A	X	X	D	C	D	D
17ir99706	1	D	C	B	B	D	C	D	A	C	D	X	X	X	D	X	X	X	X	C	A	A	X
17ir12008	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	A	D
17ir39627	1	D	C	B	B	D	A	B	A	C	D	B	X	C	C	C	X	B	X	A	X	B	C
17ir48601	1	X	B	B	B	X	X	C	B	X	X	X	X	X	X	C	X	X	X	C	X	A	X
17ir86424	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	X	X	B	D	B	X	B	D
17ir39918	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	X	X	X	X	D	D
17ir74769	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	B	C	D	X	B	C
17ir85622	1	D	C	B	B	D	A	C	A	C	B	B	A	X	D	X	X	X	X	D	X	B	D
17ir78298	1	D	C	A	B	X	A	X	A	C	B	B	D	X	D	B	A	B	X	A	X	D	B
17ir47826	1	D	D	B	B	D	C	B	A	C	D	B	A	D	D	X	X	X	X	D	A	A	B
17ir76255	1	D	C	B	B	D	A	C	A	C	D	X	A	X	D	C	A	B	D	X	X	D	D
17ir96401	1	D	C	B	B	D	A	B	A	C	B	X	A	X	X	C	X	X	X	X	X	B	B
17ir12232	1	D	C	B	B	D	A	D	A	C	B	X	X	X	X	B	X	X	D	D	X	D	D
17ir58512	1	D	C	B	B	D	X	D	C	C	D	B	A	C	X	X	X	X	D	X	X	D	X
17ir66068	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	X	A	B	D	X	C	B	X
17ir50116	1	D	C	B	B	C	B	D	A	C	D	B	A	D	D	D	X	B	C	A	X	D	D
17ir74451	1	D	C	D	B	D	A	D	A	C	D	B	X	C	D	C	A	X	D	X	C	B	D
17ir78827	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	X	D	D	X	B	D
17ir45370	1	X	C	B	A	C	X	D	A	C	C	X	A	X	X	X	A	X	X	D	A	B	D
17ir61628	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	B	X	B	D
17ir11568	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
17ir92465	1	D	B	B	A	D	A	D	A	C	D	B	X	X	D	C	X	X	X	A	X	B	B
17ir90311	1	D	C	B	B	D	A	C	A	X	D	B	A	B	D	C	A	C	D	C	X	C	D
17ir89235	1	D	C	B	B	D	A	B	A	C	D	B	B	X	X	C	X	B	D	D	X	D	X
17ir62536	1	X	X	X	X	X	X	B	C	X	B	X	X	X	D	B	X	X	X	D	B	B	B
17ir46760	1	D	C	B	B	D	A	D	A	C	D	B	X	X	C	X	B	C	D	X	B	C	B
17ir68926	1	D	B	B	B	D	A	C	A	C	B	B	A	C	D	C	X	B	D	A	D	B	B
17ir39568	1	X	C	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	D	C	B	D
17ir40312	1	D	C	B	B	C	A	D	A	C	D	B	A	C	D	C	X	X	X	X	C	B	D
17ir45129	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	X	D	X	X	B	D
17ir34621	1	D	C	B	B	D	A	C	A	C	B	B	X	X	X	X	X	B	X	C	X	B	X
17ir79963	1	D	C	X	B	C	A	D	A	C	C	X	A	C	D	C	X	X	X	X	B	C	B
17ir35867	1	D	C	B	B	D	C	D	A	C	B	B	A	X	D	C	A	A	C	B	D	B	D
17ir87668	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	D	A	B	D	X	A	B	D
17ir56505	1	D	C	B	B	D	A	B	A	C	D	B	X	X	D	C	A	B	X	X	C	B	D
17ir96348	1	D	C	D	B	D	A	D	A	C	D	X	A	X	D	C	X	B	X	D	A	B	D
17ir34835	1	X	C	B	B	D	A	C	A	C	D	B	X	X	C	B	X	B	D	D	B	B	D
17ir86717	1	X	C	B	B	C	A	D	A	C	D	B	X	C	C	C	X	X	D	D	X	B	D
17ir20638	1	D	C	B	B	D	D	D	A	X	B	X	A	X	C	X	X	X	D	X	B	D	X
17ir72585	1	D	C	B	B	D	C	X	A	X	D	B	X	X	D	D	X	B	X	D	X	B	D
17ir21712	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	C	A	B	D	D	X	B	D
17ir35845	1	D	C	B	B	D	A	B	A	C	D	B	X	X	D	C	A	X	X	D	X	B	X
17ir78833	1	X	C	B	B	A	X	C	C	C	B	X	A	X	A	X	X	A	D	X	X	D	B
17ir95367	1	D	C	B	B	D	A	B	A	C	B	B	A	X	D	C	X	B	D	X	B	B	D
17ir79929	1	D	C	A	A	D	A	D	B	X	D	B	X	X	D	C	X	D	X	D	X	B	C
17ir10387	1	D	C	B	B	D	A	D	A	C	D	B	A	C	X	C	X	B	D	D	X	A	B
17ir25302	1	D	C	B	B	D	A	X	B	C	B	X	A	X	X	C	X	X	X	X	X	C	X
17ir64953	1	X	C	B	B	D	X	B	C	C	D	B	A	C	D	C	A	X	C	X	A	D	X
17ir11814	1	D	B	B	B	D	A	D	A	C	D	D	A	C	C	C	A	B	D	D	C	D	D
17ir47562	1	D	C	B	A	B	C	C	A	C	D	B	A	A	D	D	X	C	D	D	B	B	D
17ir49867	1	X	C	B	B	D	A	C	A	X	D	X	A	X	X	C	X	D	X	D	X	B	D
17ir98523	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir10076	1	D	A	B	B	D	X	D	A	C	X	B	X	A	D	C	X	X	D	D	X	B	B
17ir61985	1	D	C	B	B	D	B	X	A	C	B	X	X	X	X	D	X	X	X	X	X	D	B
17ir54252	1	X	C	B	B	D	C	D	A	C	D	X	X	X	X	C	X	A	D	A	X	D	D
17ir78105	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
17ir30814	1	D	C	B	A	D	A	D	A	C	D	B	A	B	D	C	A	A	X	D	C	B	D
17ir42780	1	D	A	D	B	C	C	X	C	D	D	X	X	X	C	C	A	A	X	B	B	B	B
17ir57302	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	B	D	D	C	B	D
17ir45254	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	D	A	X	X	D	X	B	X
17ir70054	1	D	C	B	B	D	X	D	X	X	D	B	X	X	D	C	X	X	X	B	C	B	D
17ir25194	1	D	C	B	B	D	A	D	A	C	D	B	B	C	D	C	A	B	D	D	C	B	D
17ir82221	1	D	C	B	B	D	B	D	A	C	B	B	X	X	X	C	X	B	X	D	B	D	D
17ir19711	1	B	C	B	B	D	A	D	A	X	D	B	A	X	D	C	B	X	A	X	X	D	D
17ir98540	1	D	C	B	B	D	X	X	A	C	D	B	A	C	D	C	A	X	X	D	X	B	D
17ir86169	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	A	X	X	D	B	B	D
17ir18986	1	D	C	B	B	D	X	D	A	C	B	C	X	C	D	C	X	B	D	D	X	D	D
17ir51384	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	A	B	D	D	B	B	D
17ir44635	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	A	B	D	X	C	B	B
17ir58367	1	D	C	B	A	D	A	D	A	C	D	B	X	X	D	C	A	B	D	D	C	B	D
17ir74829	1	D	C	B	A	D	D	C	A	C	D	B	X	X	D	C	C	X	D	D	B	D	D
17ir46446	1	D	C	B	B	D	A	B	A	C	D	B	B	D	D	C	A	B	D	D	B	D	D
17ir30985	1	D	C	B	B	D	A	D	A	C	D	D	A	B	D	C	A	B	D	X	C	B	B
17ir96524	1	D	B	B	A	D	X	C	A	C	D	A	A	C	C	C	X	X	D	D	B	A	C
17ir91372	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	A	B	D	D	A	A	D
17ir15475	1	D	C	B	B	D	A	D	A	C	D	B	A	C	B	C	X	D	D	D	C	B	D
17ir92300	1	D	C	B	B	D	A	C	A	C	B	X	A	X	D	C	X	X	D	A	X	D	D
17ir54726	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	A	D	D	D	C	D	D
17ir28984	1	D	C	B	B	D	C	D	A	C	D	X	A	X	D	C	X	C	X	D	C	X	D
17ir40996	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	X	B	B	D
17ir81240	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir71681	1	D	C	B	B	B	A	D	A	C	D	X	A	B	X	C	A	X	D	X	B	B	D
17ir60507	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	C	B	X	D	D
17ir17911	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	B	X	C	X	B	X
17ir44065	1	D	C	B	B	C	A	D	A	C	D	B	A	A	D	C	A	B	D	B	C	D	D
17ir17469	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	C	A	B	D	D	B	D	D
17ir24662	1	D	C	B	B	D	A	D	A	C	D	B	A	C	X	X	X	X	X	X	X	D	X
17ir19615	1	D	C	B	B	D	B	D	A	C	B	B	A	C	D	C	A	B	D	D	C	B	D
17ir19292	1	X	B	D	B	D	X	B	D	X	D	B	X	X	D	X	X	X	A	D	X	A	B
17ir57626	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	A	X	D	X
17ir26755	1	D	C	B	B	D	A	A	A	C	B	B	B	C	D	C	B	B	D	D	C	D	D
17ir90239	1	D	C	B	B	D	A	C	A	C	D	C	A	X	D	D	A	B	D	B	X	B	D
17ir96140	1	D	C	B	B	D	A	D	A	C	D	D	A	C	D	C	A	B	D	D	X	A	D
17ir97531	1	D	C	B	B	X	C	D	B	D	D	B	A	X	D	C	X	B	D	D	C	B	D
17ir71826	1	D	C	B	B	D	X	B	A	C	D	B	A	X	D	X	X	B	A	D	X	D	B
17ir14999	1	D	C	B	B	D	C	D	A	C	D	X	X	X	X	C	X	B	X	C	B	B	D
17ir47298	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	D	X	X	A	X	B	X
17ir37726	1	A	C	B	B	D	B	B	A	C	D	D	A	X	C	X	X	X	X	D	X	X	C
17ir76919	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	B	X	D	X	D	D
17ir92932	1	D	C	B	B	D	A	D	A	C	D	B	X	X	X	C	X	B	X	X	B	B	D
17ir75108	1	D	C	B	B	D	B	C	A	C	D	B	B	X	D	C	X	B	X	D	B	D	D
17ir38059	1	D	C	B	A	D	C	B	A	C	D	B	A	X	D	C	A	X	X	X	X	D	D
17ir59415	1	D	B	B	A	D	B	D	B	C	D	B	X	C	D	C	X	D	D	A	A	A	D
17ir67227	1	X	C	D	B	C	A	D	A	C	D	B	A	X	D	C	X	B	X	D	X	X	B
17ir51971	1	D	C	B	A	D	A	D	A	X	D	B	X	X	D	C	X	B	D	D	C	B	D
17ir87735	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	C	D	D	X	B	D
17ir12957	1	D	C	B	B	D	A	D	B	C	D	X	A	X	D	X	A	B	X	X	A	D	D
17ir63065	1	D	C	B	A	D	A	X	A	C	D	B	A	C	X	X	X	X	X	X	X	D	X
17ir15557	1	X	C	B	B	D	A	C	A	C	C	D	D	X	C	X	X	X	D	C	X	D	C
17ir27419	1	D	C	B	B	C	B	C	A	C	D	B	X	C	C	C	B	X	C	A	X	D	D
17ir92224	1	D	C	D	B	D	A	B	A	C	D	A	A	X	X	D	X	X	D	X	X	D	X
17ir25752	1	D	C	B	B	D	A	D	B	C	D	B	X	X	D	C	A	D	D	D	B	D	B
17ir42216	1	D	C	B	A	D	A	C	A	C	B	B	X	X	X	C	X	X	D	D	X	B	D
17ir84699	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	X	B	D	A	B	C	D
17ir42231	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	A	D	D	D	C	B	D
17ir77093	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	C
17ir82227	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	A	B	D	D	X	D	D
17ir14953	1	D	C	B	B	D	C	C	C	C	C	A	D	X	C	C	A	B	D	C	A	C	D
17ir31432	1	D	C	B	B	D	A	D	A	C	D	B	B	C	D	C	A	B	D	D	B	B	D
17ir72434	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	X	D	C	B	D
17ir76227	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	A	B	X	B	D
17ir56261	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	C	A	B	D	D	C	B	D
17ir82386	1	D	C	B	X	D	A	D	A	C	D	X	X	C	D	C	A	B	D	D	B	A	D
17ir32976	1	D	C	X	B	D	A	X	X	C	B	X	A	X	X	X	X	X	X	X	X	D	X
17ir29694	1	X	C	B	B	D	C	B	A	X	B	B	X	D	C	C	X	B	X	B	X	C	X
17ir49413	1	D	C	B	A	D	X	C	A	C	B	B	X	X	D	C	X	X	X	X	C	D	D
17ir48084	1	D	C	B	A	D	C	D	A	C	D	B	A	D	D	C	A	B	D	D	C	B	D
17ir47781	1	D	C	D	B	D	A	X	A	C	B	B	X	X	X	C	X	B	D	D	X	X	D
17ir64687	1	D	C	B	B	D	C	D	A	X	D	D	X	X	C	C	X	D	D	D	X	A	D
17ir40272	1	D	C	B	A	D	A	D	A	C	D	B	A	D	D	C	A	B	D	C	X	B	D
17ir25568	1	D	C	D	A	A	A	D	A	C	B	B	A	C	C	C	A	B	D	D	C	B	A
17ir99251	1	D	C	B	C	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	D	B
17ir79851	1	D	C	X	B	D	A	D	A	C	D	B	A	C	D	C	X	B	X	X	C	B	X
17ir58444	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	B	X	D	D	B	D
17ir81806	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	X	D	D	X	A	B	X
17ir12878	1	D	C	B	B	D	X	D	A	C	D	B	A	X	X	C	X	B	D	D	X	D	X
17ir16811	1	D	C	X	B	C	A	D	A	C	D	B	X	A	D	C	C	B	X	X	B	A	C
17ir10630	1	D	C	B	B	D	A	D	A	C	D	D	A	X	C	X	A	X	D	D	X	B	D
17ir49333	1	D	C	B	C	D	C	B	A	C	D	B	A	X	D	C	X	B	D	C	D	D	B
17ir86439	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	D	B	D
17ir54894	1	D	C	B	B	D	A	D	A	C	D	B	A	X	X	C	A	B	D	D	B	B	D
17ir70011	1	X	B	B	C	X	A	D	C	X	B	A	D	B	C	B	D	C	C	A	B	B	A
17ir10478	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
17ir70566	1	D	C	B	B	D	C	D	A	C	D	X	A	A	D	C	X	X	X	X	X	B	D
17ir14295	1	D	C	B	B	D	A	X	A	C	D	B	A	C	C	C	A	B	D	D	X	B	D
17ir54776	1	D	C	B	B	D	C	C	A	C	B	B	A	A	D	C	A	C	D	D	D	B	D
17ir10974	1	D	X	B	A	D	B	X	A	C	D	A	A	D	X	X	X	X	X	C	X	D	B
17ir55697	1	D	C	B	B	D	X	D	A	X	C	D	A	X	D	X	X	B	D	D	C	A	X
17ir66968	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	B	X	D	C	B	D
17ir44040	1	D	C	X	B	D	X	C	X	C	B	X	X	X	D	X	X	X	D	D	X	B	D
17ir83500	1	D	C	B	A	D	B	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir25247	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir48814	1	D	C	B	B	D	A	X	A	X	B	B	X	X	D	X	X	X	X	X	X	D	C
17ir70578	1	D	B	B	B	D	C	D	A	C	B	D	A	X	X	C	A	B	D	D	D	D	D
17ir19519	1	D	C	B	B	D	A	D	A	C	D	C	A	C	D	X	A	D	D	D	X	D	X
17ir82054	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	D	D
17ir57365	1	D	B	B	B	C	X	X	X	X	B	B	X	X	C	X	X	X	X	C	A	D	B
17ir83026	1	D	C	B	B	D	A	D	A	C	D	C	A	X	D	C	X	X	X	D	X	B	D
17ir63998	1	D	C	B	B	A	C	D	A	C	D	B	A	B	D	C	X	X	X	B	X	D	X
17ir74521	1	D	C	B	B	D	A	X	A	C	D	B	A	C	X	C	A	B	D	D	X	B	D
17ir89435	1	D	C	B	B	C	X	D	A	C	D	B	A	C	D	C	B	X	D	D	C	B	D
17ir38443	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	X	C	C	D
17ir97825	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir71558	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	X	B	D	D	C	B	D
17ir30081	1	D	C	B	B	D	C	D	D	C	B	B	X	X	D	C	A	C	X	B	C	B	X
17ir73006	1	D	B	B	A	D	C	C	A	C	D	B	A	X	C	C	X	B	X	X	B	D	D
17ir27230	1	D	C	B	B	D	A	D	A	C	D	D	A	C	D	B	A	B	D	D	C	D	D
17ir49862	1	X	A	D	B	X	B	C	A	X	D	A	A	X	C	C	A	B	C	D	B	A	C
17ir79410	1	D	C	B	B	D	X	D	A	C	B	B	A	X	C	C	X	B	D	D	X	D	X
17ir96281	1	D	C	B	A	D	A	C	A	C	D	B	A	X	C	D	A	B	X	D	B	D	D
17ir26441	1	X	C	B	A	D	C	B	C	C	B	B	X	X	D	D	B	A	D	D	X	B	B
17ir84882	1	D	C	B	B	D	A	D	A	C	D	X	A	X	D	C	A	X	X	X	X	D	D
17ir90854	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	A	B	D	C	C	B	D
17ir80808	1	D	C	B	B	D	A	X	A	C	B	B	A	X	D	X	X	X	X	X	B	C	B
17ir56207	1	D	C	B	B	C	A	A	A	C	D	D	A	D	C	C	X	X	D	B	B	B	D
17ir26096	1	D	C	B	B	D	C	D	A	C	D	B	A	A	D	C	A	B	X	B	B	B	D
17ir13335	1	D	C	B	C	D	A	C	A	C	D	B	A	X	D	C	A	B	C	C	C	D	D
17ir60409	1	D	C	B	B	D	A	A	A	C	D	B	A	X	D	C	X	B	D	D	C	B	D
17ir95206	1	D	C	B	B	X	X	C	A	X	X	X	X	X	D	C	X	X	D	C	B	D	X
17ir90384	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	D	C	D	C	B	D
17ir65172	1	D	C	B	B	D	A	B	A	C	D	B	A	D	D	C	X	B	D	D	X	B	B
17ir15833	1	D	C	B	C	D	C	C	A	C	D	B	A	C	D	C	X	A	C	X	C	C	B
17ir57382	1	D	C	B	A	B	C	B	B	C	D	X	X	X	B	C	X	X	X	A	B	B	D
17ir27308	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	C	X	X	X	C	D	C	D
17ir46905	1	D	C	B	B	D	A	D	A	C	D	B	A	A	C	C	A	B	D	D	D	B	D
17ir96305	1	D	C	B	B	D	A	D	A	C	D	B	X	C	X	C	A	B	D	D	C	B	D
17ir65013	1	D	C	B	B	D	C	D	A	C	D	X	A	X	X	X	X	B	X	B	X	C	D
17ir29489	1	D	C	B	B	D	C	B	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir72380	1	D	C	X	A	D	A	D	A	C	D	B	X	C	C	D	A	X	D	C	B	B	D
17ir80030	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir36868	1	B	B	B	B	D	X	D	A	C	D	X	X	X	D	C	X	X	D	A	X	B	B
17ir81986	1	D	C	B	B	D	C	D	A	C	D	B	A	C	C	C	A	B	D	B	C	B	D
17ir64672	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	X	X	X	X	D	D
17ir19046	1	X	C	B	B	D	X	D	A	C	D	B	X	X	D	C	A	X	X	B	C	B	D
17ir29942	1	X	C	B	B	D	A	X	A	C	D	B	A	X	D	X	X	B	X	D	X	X	X
17ir82972	1	D	C	B	B	D	A	D	A	C	D	B	A	A	D	C	X	D	D	D	X	B	D
17ir25097	1	D	C	B	A	C	A	D	A	C	D	B	X	X	B	C	A	X	C	C	C	B	D
17ir62437	1	D	C	B	B	D	A	D	A	C	B	B	X	X	D	D	X	B	D	B	A	C	D
17ir59012	1	X	C	B	A	D	A	D	A	C	B	B	A	X	X	X	X	X	X	X	C	B	D
17ir76073	1	D	C	B	B	D	A	D	A	C	D	B	A	C	X	C	X	B	D	D	D	D	D
17ir96617	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	X	B	D	A	C	D	B
17ir44759	1	D	C	B	B	D	C	D	C	X	D	B	X	X	D	C	X	X	X	X	X	D	X
17ir58882	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
17ir96619	1	D	C	B	B	D	A	D	A	C	D	X	X	X	C	X	X	X	C	X	X	D	D
17ir50343	1	D	C	B	C	X	X	D	A	C	D	B	X	X	C	C	A	B	D	B	C	B	D
17ir23427	1	D	C	B	B	D	X	C	A	C	D	B	X	X	D	C	A	X	D	D	C	B	C
17ir56861	1	D	C	B	B	D	A	X	A	X	D	D	X	X	X	A	X	X	D	X	B	D	C
17ir85162	1	D	C	B	B	D	B	D	A	C	D	C	A	X	D	C	X	C	D	A	D	C	D
17ir20395	1	D	B	B	A	D	B	D	D	C	D	B	X	X	X	X	X	X	X	X	X	D	B
17ir75877	1	D	C	B	A	D	X	C	A	C	B	B	A	X	D	D	X	B	D	D	C	D	D
17ir13982	1	D	C	B	B	C	A	D	X	C	D	B	A	X	X	B	X	B	D	D	A	B	B
17ir53877	1	D	C	B	B	D	A	D	A	X	B	B	X	C	B	C	X	X	D	D	X	D	D
17ir52731	1	D	C	D	C	D	A	D	A	C	D	A	X	B	D	C	A	B	D	D	C	B	D
17ir35334	1	D	C	B	B	D	A	B	A	C	D	B	X	C	C	D	A	X	D	X	X	D	D
17ir76346	1	D	X	B	A	X	X	X	A	X	D	X	X	X	X	X	X	X	X	X	X	D	X
17ir50310	1	D	C	B	B	D	X	X	A	A	D	D	X	X	D	C	X	X	X	X	X	X	B
17ir22607	1	X	C	B	B	D	A	D	A	C	D	X	X	X	D	C	X	X	X	D	B	B	B
17ir11363	1	D	C	B	B	D	B	D	A	X	D	B	A	X	D	C	X	X	D	X	X	B	D
17ir47720	1	D	C	D	B	D	A	X	A	X	D	B	X	X	D	C	X	C	D	D	X	D	D
17ir75752	1	D	C	B	B	D	X	D	D	C	D	B	X	C	C	D	X	X	C	A	B	B	X
17ir29623	1	D	A	B	B	D	A	D	A	C	D	B	B	X	D	C	A	X	D	D	X	D	B
17ir14054	1	D	C	B	B	D	A	D	A	X	D	B	X	X	D	C	X	X	D	X	X	D	D
17ir79443	1	D	X	B	A	D	B	C	A	X	D	X	X	X	C	C	A	B	X	D	X	C	D
17ir71062	1	D	C	B	B	C	C	X	A	C	D	C	D	X	C	A	X	A	X	D	C	B	X
17ir48143	1	D	C	B	B	D	X	D	A	C	D	B	X	C	D	X	X	X	D	D	X	B	D
17ir86039	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	D	A	A	D	D	C	D	D
17ir28785	1	D	C	X	C	D	A	B	A	C	D	X	X	X	D	C	X	B	D	D	X	D	X
17ir25742	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	X	B	D	D	B	D	D
17ir18934	1	A	C	B	B	D	C	D	A	C	D	B	A	X	D	C	X	X	X	X	X	A	A
17ir30216	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	B	A	B	D	X	B	B	D
17ir20475	1	D	C	D	B	D	B	C	A	C	B	X	X	C	D	C	X	X	D	D	X	A	D
17ir98378	1	A	D	A	B	B	X	B	X	X	A	B	D	X	B	C	X	X	X	D	A	D	C
17ir72329	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	A	B	X	D	X	D	D
17ir16726	1	D	C	B	A	D	X	D	A	X	D	D	X	X	D	C	X	B	X	X	C	B	D
17ir67649	1	D	D	B	B	D	A	D	B	X	X	B	X	X	D	X	X	D	D	X	A	D	B
17ir91374	1	D	C	B	B	D	B	X	C	C	D	B	C	X	C	C	D	X	D	X	B	B	D
17ir37511	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	C	A	X	D	D	X	X	D
17ir16277	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	D	X	A	D	X	X	D	D
17ir97610	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
17ir19717	1	D	C	B	B	C	A	D	A	C	D	B	A	C	D	C	X	B	D	B	C	B	D
17ir24063	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	B	A	B	D	D	X	A	D
17ir51040	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	B	C	D	X	A	D	B
17ir23366	1	B	C	X	B	D	C	X	A	X	A	B	X	C	B	B	X	A	A	B	D	A	D
17ir92067	1	D	C	B	B	D	A	D	A	C	D	B	A	B	D	C	A	B	D	C	C	B	D
17ir57520	1	X	C	B	B	D	C	C	A	C	D	D	X	C	D	C	X	A	D	B	A	A	D
17ir96471	1	D	C	B	B	B	A	D	X	C	D	B	A	C	C	C	A	B	D	D	C	B	D
17ir77635	1	D	C	B	A	C	A	A	A	C	D	X	A	X	D	C	X	X	X	D	D	C	D
