ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25
32423	1	B	B	A	B	D	B	D	B	D	C	A	B	X	X	A	C	X	C	A	X	D	C	C	B	B
33099	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	C	C	C	B	A
32715	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	C	X	B	B
32951	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	C	C	B	B
33575	1	C	B	A	B	D	B	D	X	D	C	C	X	X	D	X	C	X	D	A	X	B	X	B	B	B
32681	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	C	C	B	B
32671	1	C	B	A	B	D	B	D	B	D	C	C	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32526	1	C	B	A	B	D	B	D	B	B	C	C	B	D	D	X	C	D	D	A	B	D	D	X	B	X
32556	1	C	B	A	B	D	B	A	B	D	C	A	A	A	A	C	C	C	D	A	A	B	D	B	A	C
32652	1	C	B	A	B	D	B	D	B	D	C	A	B	D	B	A	C	D	C	A	D	D	C	B	B	B
33489	1	C	B	A	B	D	X	D	B	D	C	A	B	A	B	A	C	X	C	A	D	D	D	C	B	B
33006	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	D	D	C	A	D	D	D	C	B	B
33541	1	C	B	A	C	D	B	B	B	D	C	A	B	X	B	A	C	C	C	A	D	D	C	C	B	B
32393	1	C	B	A	B	D	B	D	B	D	C	C	B	A	B	A	C	D	C	A	A	B	D	C	B	B
33520	1	C	B	A	B	D	X	D	B	D	B	A	A	A	B	A	C	X	D	A	A	D	B	X	B	A
33083	1	C	B	A	B	D	B	D	B	D	C	C	B	X	B	X	C	D	C	A	D	D	X	X	B	D
33525	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	A	D	B	A
32491	1	C	B	A	A	D	B	D	B	B	C	A	B	A	B	A	C	C	C	A	A	B	C	C	B	B
33088	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	X	C	D	C	A	D	D	C	C	B	B
32999	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	A	A	D	D	D	C	B	B
32327	1	B	B	A	B	D	C	D	C	D	A	X	X	C	D	C	C	C	B	A	X	A	C	D	X	B
32323	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	D
32345	1	C	B	A	B	D	C	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	D	B	B
33500	1	C	B	A	B	D	B	D	B	D	C	C	X	C	B	X	C	D	C	A	D	B	B	C	B	B
33203	1	C	B	A	B	D	B	X	B	D	C	A	X	X	B	D	C	D	C	A	X	D	X	X	B	B
33730	1	C	B	A	C	D	D	D	B	D	C	D	X	A	B	B	D	A	D	A	D	C	D	A	B	A
33233	1	C	B	A	B	D	B	D	B	D	C	D	B	B	B	A	D	A	D	A	D	B	C	B	B	B
33367	1	C	B	A	A	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32563	1	C	B	A	B	D	A	D	B	D	C	A	X	A	B	A	C	D	C	A	X	B	D	C	B	B
33329	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	X	C	X	C	A	D	D	C	C	X	X
33743	1	C	B	A	B	D	B	A	B	D	C	A	A	X	A	A	C	D	D	X	A	D	X	C	C	X
33473	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
33005	1	C	B	A	B	D	B	D	B	D	C	A	C	D	B	A	D	D	A	C	D	C	D	A	A	B
32233	1	C	B	A	B	D	B	A	X	D	C	A	X	X	B	A	C	D	A	A	D	D	C	C	B	B
32740	1	C	B	A	B	D	X	D	B	D	C	A	B	B	B	X	C	D	C	A	D	D	C	C	B	B
32197	1	C	B	A	B	D	B	D	B	D	C	A	C	X	A	A	C	C	B	A	A	A	D	X	B	X
32385	1	C	B	A	B	D	B	D	B	B	C	A	X	A	B	B	C	D	C	A	X	X	C	X	B	A
32232	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	C	D	C	B	A
32850	1	C	B	A	B	D	B	D	B	D	C	A	D	A	D	A	C	D	C	A	D	D	C	C	B	B
33551	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	D	C	B	B
32347	1	C	B	A	B	B	B	D	B	D	C	A	B	X	B	A	C	D	C	B	D	D	X	C	B	A
33296	1	C	B	A	B	D	B	D	B	D	C	C	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33893	1	C	B	A	A	D	B	B	B	D	C	A	B	C	B	B	C	D	B	A	C	A	C	C	B	A
32282	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	B
32396	1	C	B	A	B	D	B	D	B	D	C	A	X	A	B	A	C	X	C	A	D	D	X	C	B	X
33000	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32767	1	C	B	A	B	A	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33441	1	C	B	A	B	D	B	D	A	D	C	A	B	D	B	B	C	C	C	A	B	D	C	D	A	B
32839	1	C	B	A	B	A	B	D	B	D	C	A	B	X	B	A	B	D	D	A	C	C	D	C	B	A
32547	1	C	B	A	B	D	B	D	B	D	C	A	C	A	B	A	C	A	C	A	B	B	C	A	B	B
33126	1	C	B	A	B	X	B	D	B	C	C	A	X	D	B	D	C	A	C	A	D	B	C	B	C	D
32610	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	A	X	C	A	D	D	C	C	B	B
32499	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	D	C	A	D	D	C	C	B	A
33702	1	C	B	A	B	D	B	D	B	D	C	A	A	A	D	A	C	D	C	A	X	B	C	C	B	B
32669	1	C	B	A	B	D	B	D	B	D	C	C	B	D	B	A	D	B	C	A	D	B	D	C	B	D
33315	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	D	X	B	B
32373	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	B	D	A	B	B
32725	1	C	B	A	B	D	B	D	B	D	C	A	B	A	D	A	C	D	C	A	D	D	D	C	B	B
32831	1	C	B	A	B	B	B	D	B	D	C	A	B	A	B	C	D	A	C	C	C	A	D	B	B	B
32595	1	C	B	C	B	D	A	D	X	D	C	A	A	X	D	B	C	A	C	A	B	B	D	B	B	B
33597	1	B	B	C	D	D	B	D	D	D	C	A	C	C	C	C	A	D	D	A	C	B	B	A	B	A
32977	1	C	B	A	C	B	A	B	B	D	B	A	C	B	D	B	C	B	B	A	A	C	B	B	C	D
32789	1	C	B	A	B	D	C	D	B	D	C	A	B	B	B	A	C	D	C	A	D	D	C	C	B	B
33560	1	C	B	A	B	D	C	D	B	D	C	A	B	A	B	B	C	C	C	A	D	B	C	C	B	B
32809	1	C	B	A	C	D	B	C	B	D	C	A	B	B	B	A	C	D	C	A	D	C	D	C	B	B
33705	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	B	C	C	B	B
33343	1	C	B	A	B	D	A	D	B	D	C	A	A	X	D	A	C	D	B	A	X	D	C	X	B	B
32938	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	X	C	D	C	A	C	B	C	X	B	X
32525	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	A	A	B	D	C	C	B	C
32536	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32757	1	C	B	A	B	D	B	D	B	D	C	B	A	A	D	X	A	X	D	A	C	B	X	B	B	X
32321	1	C	B	A	B	D	A	D	B	D	C	X	B	A	A	A	C	X	C	A	D	B	D	X	B	B
33692	1	C	B	A	B	D	B	D	B	D	C	A	A	A	B	A	C	D	C	A	D	D	D	C	B	B
33270	1	C	B	A	B	D	B	D	B	D	C	A	B	A	D	A	C	D	C	A	D	B	C	C	B	B
33336	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32372	1	C	B	A	B	D	D	D	B	D	C	A	B	A	B	D	C	A	C	A	D	A	D	C	B	B
33160	1	C	B	A	B	D	B	D	B	D	C	A	A	D	B	A	C	D	C	A	D	D	C	X	B	B
33159	1	C	B	A	B	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	D	D	X	B	B
32638	1	C	B	A	B	D	B	D	B	D	C	A	D	A	B	C	C	C	C	C	C	A	D	A	B	B
33533	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	D
32766	1	C	B	A	B	D	B	D	B	D	C	C	X	A	B	A	C	D	C	A	D	B	X	X	C	B
33145	1	C	B	A	B	A	D	D	X	D	C	C	B	X	B	X	C	D	B	C	A	D	D	C	B	A
32851	1	C	B	A	B	D	B	D	B	B	C	A	A	D	B	A	D	D	C	A	D	D	C	C	B	B
32880	1	C	B	A	B	D	B	D	B	D	C	A	C	C	B	A	C	D	C	A	D	D	C	C	B	B
33545	1	C	B	D	B	D	B	D	B	D	C	A	B	A	B	A	C	C	C	A	D	D	C	C	B	B
32201	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
32418	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	C	B	A
33918	1	C	B	A	B	A	B	A	B	D	C	A	A	A	B	A	C	D	C	A	A	B	D	B	B	A
32262	1	C	B	A	B	D	B	D	B	D	C	A	A	B	B	A	C	D	C	A	D	C	C	C	B	B
33398	1	C	B	A	B	B	B	B	C	D	C	A	B	B	A	A	C	C	D	A	D	D	C	C	B	B
32247	1	C	B	A	B	D	B	D	B	D	C	A	X	C	B	A	D	D	C	A	D	D	C	X	B	D
33674	1	C	B	A	B	D	B	D	B	D	C	C	B	A	X	X	C	D	D	A	X	X	D	X	B	B
32605	1	C	B	A	B	D	B	D	B	D	C	C	B	X	B	A	C	D	C	A	X	B	X	X	B	D
33027	1	C	B	A	B	D	D	D	B	D	C	A	B	B	B	B	C	A	C	A	X	D	X	X	X	X
33548	1	C	B	A	B	D	D	A	B	D	C	A	B	C	D	A	C	D	C	C	C	B	B	C	A	B
33552	1	C	B	A	B	D	B	D	B	D	C	A	D	C	D	X	C	X	C	A	D	X	D	C	B	B
32825	1	C	B	A	B	B	A	B	B	D	A	C	C	D	B	C	C	A	B	A	C	C	A	B	D	C
33028	1	C	B	A	B	D	B	D	B	D	C	A	B	B	B	A	C	D	C	A	X	B	X	X	B	B
32711	1	C	B	A	D	D	B	A	B	D	C	A	B	B	B	A	C	B	D	X	D	D	C	C	X	B
33363	1	C	B	A	A	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33808	1	A	D	B	D	B	A	A	C	D	B	B	A	C	D	D	C	C	A	C	B	D	C	A	A	B
32357	1	C	B	A	B	D	B	D	B	C	C	A	B	A	B	B	C	A	C	C	D	B	C	C	B	B
32298	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B
33563	1	C	B	A	B	D	B	D	X	D	C	A	X	A	B	X	C	A	D	A	D	X	C	X	B	B
