Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,34628,ww1597226962WoXs72mjDUQbmZpWf70GI4YlTTzwND,20,A,5,7,6,9,5,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33985,ww1591045175oooTyOWBuZ99XuIxrh8RU9tGvgi8HZ,20,A,8,9,1,12,8,9,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33970,ww1591022680O051YCIZlgrcFAtQ76zZHpjY2dHmgl,20,A,15,18,4,0,15,18,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34369,ww1594830380wmzv8K4pgxIPcpG9WSwxKtWsJ2BUDL,20,A,10,12,3,7,10,12,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34325,ww1594131865OOOuW8Sky6rwZOssklkXDCpZWUAW0M,20,A,16,19,3,0,16,19,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34766,ww1595590786kdQo5wHWvX7tKmnvM5RxTILfdsLCsy,20,A,7,10,6,6,7,10,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34494,ww1596386257hTjsVyokyvh2gpRcOKn0hXR1tJjjMl,20,A,7,11,10,1,7,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34684,ww1597421471Tqq2y779xpMjiTUgP0yBHSDYfClUri,20,A,12,15,5,2,12,15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34740,ww15928914995YYl7gtdXxgKzaoIURG5TA0GV42v4a,20,A,9,13,9,0,9,13,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34539,ww1596705869Zpoz8KXuakThtMVWkhqq0XDiHydqW0,20,A,12,14,4,4,12,14,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34499,ww15964420984EvGqgoSNFd1FsGuqxCVUlagzm6D50,20,A,16,19,3,0,16,19,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34144,ww1591986145HPvOa7LfiBDhRw3rd6L5WVVMlxfWXN,20,A,3,8,14,0,3,8,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34001,ww1591125612ZwJHgamWMnyWuAnlFL55TvVjZFMs4m,20,A,15,18,4,0,15,18,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34834,ww1597401376tSnz7rUufqS9aGmW555vHkxXkd6XDe,20,A,4,6,4,12,4,6,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34830,ww15973862917POH5LwYOSNoXiOUe3bpdRgqzIFFZc,20,A,13,15,2,5,13,15,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34163,ww1592159116JY7lDejuQgMwnIYFk7UYQoYr0XTPvI,20,A,18,20,2,0,18,20,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34531,ww1596631277RjQi5YEUszfTf25BsYqhvUv9tBMkvT,20,A,14,15,0,7,14,15,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34671,ww15974015716injlY39MOwBuxMSUiAP3SJFeGPPVd,20,A,9,11,4,7,9,11,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33981,ww1591039897Xshs6kCDSlLoe7i1XpLRy1Rez1kAcl,20,A,11,14,5,3,11,14,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34334,ww1594242381itjI2QK3WmbK2EH254l0ckhSdQLxIj,20,A,14,16,3,3,14,16,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34504,ww1596454661nczJSCNnTpUYxbk5yTDNk0j4Wd5R81,20,A,15,17,3,2,15,17,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34764,ww15955073547e6tZwhVxKnRo1nniU8zhoVWZLzS5a,20,A,15,17,0,5,15,17,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34718,ww1597515255UNVomVIMcL6H1PBTVsCHohLqilSoq9,20,A,10,14,8,0,10,14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34319,ww1594051890n0BAk1bXyE3z2Lh5tMJPZYrvT1f43L,20,A,12,15,5,2,12,15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34187,ww1592412185V3aWW1AyB5helxS6PMnMKFMLCsz67F,20,A,8,11,6,5,8,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34697,ww1597434370g53OZgvgUw5FzWUPHL31UQeAq3i0i3,20,A,17,19,1,2,17,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34711,ww1597497520Cz7SPkc5bQxXbgcYmHrmH1lQI6qRdl,20,A,19,21,1,0,19,21,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34670,ww1597401287W1OHGJ006xjyFpOHM4MBbBWbVCGLIn,20,A,6,8,4,10,6,8,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34528,ww1596569492JaoMfuK9yBpVfrgG5dB6MBfNNiQM6o,20,A,10,14,8,0,10,14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34610,ww1597149448lPrirwVelJqHRom28yjZGNAVuhzWVF,20,A,15,18,4,0,15,18,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34850,ww1597525245nC5Qih9r1LZRJ8rIuuLsUmwvcXL2da,20,A,7,11,9,2,7,11,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34102,ww1591693466aR31RkBRSwfa1OTC3ATbwM2h7Q0IgQ,20,A,18,20,1,1,18,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34544,ww1596726196bFZvZ7si3EokM6dKogdpAkAsCIQa1F,20,A,18,20,1,1,18,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34426,ww1595712529vDpdj3P0gjZYICaNR9tKYjuuOvJe8G,20,A,13,16,4,2,13,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33968,ww1591022342GHrtur4m55tXU3zHR2ICYQFgiiir5y,20,A,12,14,1,7,12,14,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34752,ww1594149935AIb3kfZd23x99ZNJIwu0MRX7QvOGKF,20,A,12,14,2,6,12,14,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34675,ww15974091868CVolIcKqFdSvdUx8W55EMCOHKjuxK,20,A,19,21,1,0,19,21,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34009,ww1591183664q96c3nONbqDJnYGUKatoslsT2Aoyxd,20,A,8,11,8,3,8,11,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
