Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,33175,fa15958449364eq2FgCKusC9rnZG9RYVy2ZMpvyt9X,19,A,12,16,4,5,14,26,4,5,10,10,0,0,9,10,2,3,5,6,2,2,,,,,,,,,,,,,,,,
,,33459,fa1597152190IvHVtYPfyvBgbrjCMwIfn2KMbH3tcU,19,A,15,20,5,0,16,30,5,0,10,10,0,0,14,14,1,0,5,6,4,0,,,,,,,,,,,,,,,,
,,33492,fa1597260974wVI2ZPB6183mZ72PnwJXmbMCg3G4Na,19,A,12,16,3,6,14,25,3,7,9,9,0,1,8,8,1,6,7,8,2,0,,,,,,,,,,,,,,,,
,,32501,fa15916226961mQEYXk35AMvlN993wJgAht5v1JT9y,19,A,15,19,2,4,15,28,3,4,9,9,1,0,10,10,1,4,9,9,1,0,,,,,,,,,,,,,,,,
,,32582,fa1591966794Vzced78KAvA8VpIewsJmMBzSkhlERZ,19,A,19,24,1,0,19,34,1,0,10,10,0,0,15,15,0,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32237,fa1591020624pgmUTYdSUsghcNnCL8SoVuJpOcvwlx,19,A,15,20,4,1,16,30,4,1,10,10,0,0,9,10,4,1,10,10,0,0,,,,,,,,,,,,,,,,
,,32592,fa15920407198YIuml5Q82WKbTFrwjHrVOGzHJvNqc,19,A,17,22,3,0,18,32,3,0,10,10,0,0,12,13,2,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33683,fa15914476756yMJ8xvrCrPoGhYeRWDKwcG7dfAD38,19,A,17,21,1,3,18,31,1,3,10,10,0,0,12,12,1,2,9,9,0,1,,,,,,,,,,,,,,,,
,,32966,fa1594231227eK9lRN2bjMIxeo9sELAiq8Zv9aoM7Y,19,A,10,16,9,0,12,24,11,0,7,8,2,0,7,9,6,0,6,7,3,0,,,,,,,,,,,,,,,,
,,33815,fa1596964036MALwsMT6E5Ba2goPgWKIjRIC3XAyVy,19,A,15,20,3,2,17,30,3,2,10,10,0,0,12,12,1,2,7,8,2,0,,,,,,,,,,,,,,,,
,,33455,fa1597147103ItPu5tfsKM7nw752HBzDFaiFTtlNL7,19,A,14,19,6,0,15,29,6,0,10,10,0,0,11,12,3,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32781,fa1593343143HLz0bExbGhYnOkaB6zggKyLzVCzYQD,19,A,11,15,4,6,12,23,6,6,7,8,2,0,8,8,1,6,6,7,3,0,,,,,,,,,,,,,,,,
,,33860,fa1597235669Ju9u7ZIpunzFEqsqJLsjieiFObDFUG,19,A,14,19,3,3,16,29,3,3,10,10,0,0,10,11,2,2,8,8,1,1,,,,,,,,,,,,,,,,
,,33917,fa15974863844Q4qrVUcChYtBnFNBKQ4P4Pk4vpm8B,19,B,9,15,10,0,12,25,10,0,10,10,0,0,7,9,6,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32374,fa1591275031eLLf3UvsxPXruoh7PrVy1Nf4UXm4Kg,19,A,16,21,4,0,16,30,5,0,9,9,1,0,12,13,2,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32452,fa1591465346z5hobfwDX4QQrY8cfLmnXfhUBmBhqq,19,A,14,19,6,0,15,29,6,0,10,10,0,0,10,11,4,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33522,fa1597341344do8xhDn7d9Y4cpo71eQTHU3kJ2RjW2,19,A,12,16,4,5,14,26,4,5,10,10,0,0,5,6,4,5,10,10,0,0,,,,,,,,,,,,,,,,
,,33131,fa15955110840omPdS0z2PWE0sbGvUytxGEqVn9Kdl,19,A,20,25,0,0,20,35,0,0,10,10,0,0,15,15,0,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33843,fa1597129566uURZTosg5ilINOCyIfXiHgPp4YOMGC,19,B,4,10,15,0,6,17,18,0,6,7,3,0,0,4,11,0,5,6,4,0,,,,,,,,,,,,,,,,
,,33060,fa1594924504AEDf26DWWFdZmgkXxB1ih1xMk1XEnR,19,A,10,15,8,2,13,25,8,2,10,10,0,0,9,10,3,2,3,5,5,0,,,,,,,,,,,,,,,,
,,33383,fa15969001742B2GDnMcdwHLxlMMfuyXetBHza3SFP,19,B,5,9,7,9,9,18,7,10,9,9,0,1,3,4,4,7,4,5,3,2,,,,,,,,,,,,,,,,
,,33576,fa1597410225U7RLvE4DXRkZh0fCwyw594B1fafUth,19,A,14,18,2,5,16,28,2,5,10,10,0,0,10,10,1,4,8,8,1,1,,,,,,,,,,,,,,,,
,,32503,fa1591625192IvDrlAr9r5fKxg8URmmPApMhVQjKnH,19,A,15,20,5,0,15,29,6,0,9,9,1,0,11,12,3,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32637,fa1592324798Vg8pJQZ3KsXDmctddpabO4WNYH8XJn,19,A,11,17,8,0,14,27,8,0,10,10,0,0,10,11,4,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32786,fa15933573330mXsF2z1hQC23U6mGPAzsOqGETIVH9,19,A,13,18,7,0,12,25,10,0,6,7,3,0,7,9,6,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32838,fa1593556029rmuY8OmdyYD7OHorXwv5IQysFDhE0J,19,B,3,9,16,0,5,15,20,0,5,6,4,0,2,5,10,0,2,4,6,0,,,,,,,,,,,,,,,,
,,32894,fa1593778209n5d3n2DSgMkkj885BKfrt0UApuMJ2t,19,A,15,20,2,3,16,29,2,4,9,9,0,1,9,10,2,3,10,10,0,0,,,,,,,,,,,,,,,,
,,32521,fa1591690384LyhMUWoVPxqaUx1jldM6ZFDESwXJGZ,19,B,6,11,12,2,8,18,13,4,7,7,1,2,4,6,7,2,3,5,5,0,,,,,,,,,,,,,,,,
,,33617,fa1597439927sk6Iz6opYmLmhFvcgfxZ2qdRZYphxU,19,B,7,11,5,9,10,20,6,9,9,9,1,0,3,4,4,7,7,7,1,2,,,,,,,,,,,,,,,,
,,32173,fa1590963589tMHbbOu5M9oEztnTGXEpYe7y8bgDPl,19,B,4,10,14,1,7,18,16,1,7,8,2,0,5,7,7,1,1,3,7,0,,,,,,,,,,,,,,,,
,,32900,fa1593800650J0dlK7ZN9RiK9LlTrh9ycGDQS4ulIM,19,A,10,15,7,3,12,24,8,3,9,9,1,0,5,7,5,3,7,8,2,0,,,,,,,,,,,,,,,,
,,33410,fa1597005286omm7KskWHhYKorV0CaFmS4XpoYiN4i,19,B,0,3,14,8,0,6,18,11,2,3,4,3,0,2,5,8,0,1,9,0,,,,,,,,,,,,,,,,
,,33200,fa1596028575uXzSDzYjwMxGn0aoDsAwxsXbof7K2S,19,A,15,19,2,4,16,29,2,4,10,10,0,0,11,11,0,4,7,8,2,0,,,,,,,,,,,,,,,,
,,33285,fa1596438328JWh6SuYzcpqIF8xbBWlzOb3BpFnnDw,19,A,18,23,2,0,18,33,2,0,10,10,0,0,12,13,2,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33150,fa1595678498tayl1ShDXIIN8nTAQ6Sk1hIiiBUP53,19,B,8,12,7,6,10,20,9,6,7,8,2,0,4,5,4,6,6,7,3,0,,,,,,,,,,,,,,,,
,,33627,fa159748459489T7N3ojxd2BV0QMTLzp8Mtc5DvP8C,19,B,6,9,6,10,10,19,6,10,10,10,0,0,4,5,3,7,3,4,3,3,,,,,,,,,,,,,,,,
,,32533,fa1591713108dOyUHEtD4l7SLW9I86pAKN13FqtE1a,19,B,0,6,19,0,2,12,23,0,5,6,4,0,0,4,11,0,0,2,8,0,,,,,,,,,,,,,,,,
,,33241,fa15962274522fSAC41w8trfjwdw8NTeBn9Njklbnu,19,A,19,24,0,1,19,34,0,1,10,10,0,0,14,14,0,1,10,10,0,0,,,,,,,,,,,,,,,,
,,32590,fa1592036907ubGkyYsrX34vMPVL4GyR2SuqzJmtAz,19,A,13,18,5,2,15,28,5,2,10,10,0,0,10,11,2,2,6,7,3,0,,,,,,,,,,,,,,,,
,,33890,fa1597405887loGIj3k1XHnzkB8fjg0mURLs5hPQBT,19,B,1,6,16,3,2,11,20,4,4,5,4,1,0,3,9,3,1,3,7,0,,,,,,,,,,,,,,,,
,,32813,fa1593445879QmFma2qjS07YdNdPxjIbIM6FfAyShN,19,B,0,0,0,25,1,2,3,30,1,2,3,5,0,0,0,15,0,0,0,10,,,,,,,,,,,,,,,,
,,33696,fa15923350816nqNKDdaJqnOzKmBPOmeXzTqeYu3OS,19,A,11,17,8,0,12,24,11,0,6,7,3,0,10,11,4,0,5,6,4,0,,,,,,,,,,,,,,,,
,,32914,fa1593882551ZAbjz4gjr32opXsFOF3ShqIhWiz24u,19,B,7,11,7,7,10,20,8,7,9,9,1,0,4,5,4,6,5,6,3,1,,,,,,,,,,,,,,,,
,,33909,fa1597434272iH1e45YRbQEoGFiiRwoMy99xkQNMR7,19,A,10,15,8,2,12,24,9,2,9,9,1,0,6,8,5,2,6,7,3,0,,,,,,,,,,,,,,,,
,,33883,fa1597399002WFjBvbInMKLZNhYTnywXkv17TNopt5,19,A,15,20,5,0,16,30,5,0,10,10,0,0,10,11,4,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32558,fa1591803172GhBeJvcDhOAmDs5wAbD45NDEaUgSxc,19,A,14,18,1,6,15,27,1,7,9,9,0,1,9,9,1,5,9,9,0,1,,,,,,,,,,,,,,,,
,,33356,fa1596706148HpaukE9VkSqnO4vwRybGrDEI2PjwVf,19,A,17,22,3,0,18,32,3,0,10,10,0,0,14,14,1,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33284,fa1596437392vcGQHbZrFamDlYtS5Mk7VQplP7SjyM,19,A,19,24,1,0,19,34,1,0,10,10,0,0,14,14,1,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32487,fa1591606136Ahjg1HHmdlakSKUJOz23M9idQuUwSD,19,A,11,17,8,0,13,26,9,0,9,9,1,0,7,9,6,0,7,8,2,0,,,,,,,,,,,,,,,,
,,33555,fa1597394388oRhQr6IlnKWD29IOz7R4AsoOAfriKP,19,A,18,23,2,0,18,33,2,0,10,10,0,0,12,13,2,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32934,fa1593976940NYnULDNmyljntFMpuhN5bzTO9XQAhT,19,A,16,21,4,0,17,31,4,0,10,10,0,0,12,13,2,0,7,8,2,0,,,,,,,,,,,,,,,,
,,32188,fa1591001326kJnBXEMCAWJc3m1rVtE2vJUsevGrol,19,A,14,19,6,0,15,29,6,0,10,10,0,0,11,12,3,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32992,fa1594385530sBRWX3aH9xFnacJF43LXliAGU9nMq7,19,A,18,23,2,0,18,33,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32358,fa15912037945lUkMYp91jTqWfWBr75wfeTVytAxDV,19,A,17,22,1,2,18,32,1,2,10,10,0,0,12,12,1,2,10,10,0,0,,,,,,,,,,,,,,,,
,,33759,fa1595923658xYuQmzXhsQhkjj1dvwpYVwjKQDM4RL,19,A,11,16,6,3,14,26,6,3,10,10,0,0,5,7,5,3,9,9,1,0,,,,,,,,,,,,,,,,
,,33819,fa15969705249HLIvg4cbKOYS2CRKdsMwY0HUq1ftf,19,A,16,21,4,0,17,31,4,0,10,10,0,0,10,11,4,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32580,fa1591962143kb5C7SDCUPncjTLThsS6zgnEVXTjxx,19,A,13,18,5,2,15,28,5,2,10,10,0,0,6,8,5,2,10,10,0,0,,,,,,,,,,,,,,,,
,,33384,fa1596909302N1umBvvvx09fEgZxnV3Vn8TiuoaA79,19,A,18,23,2,0,18,33,2,0,10,10,0,0,12,13,2,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33876,fa15973305640h6KdXqj25IUZK5y6eC1ESzWljGqKS,19,B,8,13,10,2,8,19,13,3,5,6,3,1,2,5,9,1,8,8,1,1,,,,,,,,,,,,,,,,
,,33423,fa1597061990v3BS9nCdDfLXwkY9icxdjzQFcanQCC,19,A,11,17,8,0,14,27,8,0,10,10,0,0,6,8,7,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32986,fa1594334337GKnBDVnO0uY9YlxAs9QVKcwG0CByfq,19,A,13,18,7,0,14,27,8,0,9,9,1,0,7,9,6,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33614,fa1597435497Jle6RPyk058pjLdihxH1bja3aNIcAn,19,A,20,25,0,0,20,35,0,0,10,10,0,0,15,15,0,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33128,fa159549426379u82RnRAudlagO3wKr2RBb98klqgq,19,B,1,6,13,6,5,14,14,7,8,8,1,1,0,3,8,4,1,3,5,2,,,,,,,,,,,,,,,,
,,32390,fa159134209079ceaMNM6E3pHOGLZVKyRqju5kAb13,19,A,14,19,4,2,16,29,4,2,10,10,0,0,9,10,3,2,9,9,1,0,,,,,,,,,,,,,,,,
,,33505,fa1597311644lMWgU9I9z7FnZoEh0gFv5HNAvDpsAg,19,B,7,12,9,4,8,18,12,5,5,6,3,1,3,5,6,4,6,7,3,0,,,,,,,,,,,,,,,,
,,32828,fa1593517989FmvMtP7j6WUt6tazMKZaaeaVKrymzq,19,A,15,20,3,2,17,30,3,2,10,10,0,0,9,10,3,2,10,10,0,0,,,,,,,,,,,,,,,,
,,32398,fa1591349284wYD0KQT22ZPw5WFBvWMtpz6Fcr1e1A,19,A,18,23,1,1,18,32,2,1,9,9,1,0,13,13,1,1,10,10,0,0,,,,,,,,,,,,,,,,
,,33263,fa15963064355Di42rKZN5uZ3OALIUj6Cmem2XWtn5,19,A,19,24,1,0,19,34,1,0,10,10,0,0,14,14,1,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32755,fa1593214114KXBMlKdEwQ51yh19l3wGfNwTDNUk5e,19,A,10,15,8,2,12,24,9,2,9,9,1,0,7,9,5,1,5,6,3,1,,,,,,,,,,,,,,,,
,,32312,fa1591117264WeYdL5BObEYYFswcccCCJQCHWhOdl0,19,A,13,17,2,6,15,27,2,6,10,10,0,0,8,9,2,4,8,8,0,2,,,,,,,,,,,,,,,,
,,32904,fa1593855732mPBm37GvUCRFayDPtkX0H8SWdLSl03,19,A,14,19,5,1,15,28,6,1,9,9,1,0,9,10,4,1,9,9,1,0,,,,,,,,,,,,,,,,
,,33806,fa1596877626x8a3W4b54ORWmjcigzn84ad37mr7bb,19,A,14,19,4,2,14,27,6,2,7,8,2,0,8,9,4,2,10,10,0,0,,,,,,,,,,,,,,,,
,,32768,fa1593270155ho6OrtS3vekk7xMsFwvmMd8za22gre,19,A,18,23,2,0,18,33,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32430,fa1591386849zBMvP7rqUqVHkM7yW3DP5leUVSaBzv,19,A,19,24,1,0,19,34,1,0,10,10,0,0,14,14,1,0,10,10,0,0,,,,,,,,,,,,,,,,
,,33849,fa159716212128F9OM3lsS0s6gGw0iw3AKKVLRvoYw,19,A,10,15,6,4,12,23,8,4,7,8,2,0,7,8,3,4,6,7,3,0,,,,,,,,,,,,,,,,
,,33406,fa1596996513r2Nmb75mZZtQ9q3r319ETqUsvXNYYS,19,A,14,19,6,0,15,29,6,0,10,10,0,0,11,12,3,0,6,7,3,0,,,,,,,,,,,,,,,,
,,32340,fa1591184666yagUp2TERXFaUy92oXEUCBBkeAzw8B,19,A,17,22,1,2,17,31,2,2,9,9,1,0,12,12,1,2,10,10,0,0,,,,,,,,,,,,,,,,
,,33905,fa1597431068o0w5L5gFsxMAKXhfdao5TogJyiSbrw,19,A,10,14,5,6,11,22,6,7,8,8,1,1,6,7,2,6,6,7,3,0,,,,,,,,,,,,,,,,
,,32915,fa1593883722Z1SE7BLmH1SLyHtCAlOIIbOhh5v93u,19,A,12,17,6,2,14,27,6,2,10,10,0,0,9,10,3,2,6,7,3,0,,,,,,,,,,,,,,,,
,,33165,fa1595769053RtZpqDWUiOIjET0R3KRoJK2lZFy9EP,19,A,18,23,2,0,18,33,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,33096,fa1595251295uw9sJnwa2z53pZbP8YTc1Pkg9iOFpG,19,A,14,18,3,4,15,28,3,4,10,10,0,0,8,9,2,4,9,9,1,0,,,,,,,,,,,,,,,,
,,32227,fa1591015730qKhZwLaVi7xVtjkUEn6R1xhpArbl5n,19,B,8,13,10,2,10,22,11,2,9,9,1,0,4,6,7,2,6,7,3,0,,,,,,,,,,,,,,,,
,,33673,fa1591074699TZw5zOTtVR5TCTFpwUtyiIZvyKncU2,19,B,5,10,12,3,6,16,16,3,5,6,4,0,4,6,7,2,2,4,5,1,,,,,,,,,,,,,,,,
,,32898,fa1593795268VTm9vJJP135IsjuswMFt8rJMI9ruJ0,19,B,6,11,11,3,9,20,12,3,9,9,1,0,5,7,5,3,2,4,6,0,,,,,,,,,,,,,,,,
,,32192,fa1591004333Hyh7cQtnJDlFYj7aW2gN9dc6p9OvpM,19,A,12,17,5,3,14,27,5,3,10,10,0,0,6,8,5,2,9,9,0,1,,,,,,,,,,,,,,,,
,,32322,fa1591130292LIijlTv1DanSOn6th1lgym9UMbxyl6,19,A,11,15,4,6,14,25,4,6,10,10,0,0,8,9,2,4,5,6,2,2,,,,,,,,,,,,,,,,
,,33372,fa1596804776sRXUOdjFqAfh4gDq37ksJ9HghR4k5n,19,B,3,9,16,0,7,18,17,0,9,9,1,0,3,6,9,0,1,3,7,0,,,,,,,,,,,,,,,,
,,32257,fa1591032977uFhmDmKV3QYnugGoY7Kj5ShrG8Y44u,19,A,16,21,2,2,17,31,2,2,10,10,0,0,10,11,2,2,10,10,0,0,,,,,,,,,,,,,,,,
,,32763,fa1593255431PrI9lMKco2CrKTRwkuCtCrPirDilV5,19,A,15,20,3,2,17,30,3,2,10,10,0,0,13,13,1,1,6,7,2,1,,,,,,,,,,,,,,,,
,,32579,fa1591959080XB6y1AOhpKOuPMhJ8ap1hYOdILLUJv,19,A,10,15,6,4,12,23,7,5,8,8,1,1,4,6,5,4,9,9,1,0,,,,,,,,,,,,,,,,
,,32475,fa1591551719TbTJkZmTcOgnfySynhG2t1gkAXO3Au,19,A,18,23,2,0,18,33,2,0,10,10,0,0,14,14,1,0,9,9,1,0,,,,,,,,,,,,,,,,
,,32302,fa15911067373CpnvqgKnBbxWC051KDfYwInLELzU9,19,A,11,16,7,2,13,25,8,2,9,9,1,0,8,9,4,2,6,7,3,0,,,,,,,,,,,,,,,,
,,32270,fa1591045575OsxXgjXZequSziN9T0eETB3QyNBxQF,19,A,17,22,3,0,18,32,3,0,10,10,0,0,11,12,3,0,10,10,0,0,,,,,,,,,,,,,,,,
,,32263,fa1591039446twxLceLIRNiEteOyvoOUzTTPPiJQnG,19,A,19,24,0,1,19,34,0,1,10,10,0,0,14,14,0,1,10,10,0,0,,,,,,,,,,,,,,,,
,,33041,fa1594815219qfibbeaJJZwr8tVYSHuxzJcgJ97Drk,19,A,13,18,7,0,15,28,7,0,10,10,0,0,7,9,6,0,9,9,1,0,,,,,,,,,,,,,,,,
