ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22
31229	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	D	A	B	D	X	X	B	D
31118	1	D	C	B	D	D	C	C	A	C	B	B	B	X	C	B	X	X	D	D	A	B	D
31284	1	A	D	B	B	C	B	X	B	C	D	B	B	X	C	B	X	A	A	B	X	B	C
31290	1	D	C	B	B	D	C	D	A	X	D	B	X	X	D	C	X	X	B	D	X	A	C
31162	1	D	B	B	B	D	A	D	D	X	D	A	X	X	D	C	X	A	C	C	C	B	X
31104	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	B	D	X	C	B	D
31356	1	B	C	B	B	D	B	B	X	C	D	B	A	X	C	A	X	B	D	A	A	B	D
31281	1	D	C	B	A	D	B	B	A	C	D	X	X	X	D	D	X	B	X	B	X	B	D
31114	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	A	A	B	D	C	C	B	B
31156	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31169	1	D	C	D	B	B	C	A	B	C	D	X	X	X	D	D	X	B	X	X	C	A	B
31327	1	C	C	D	B	D	A	C	A	X	D	D	D	C	C	C	X	A	D	B	C	B	B
31350	1	D	C	B	B	D	X	X	B	C	B	C	X	X	X	X	X	X	X	X	X	B	B
31542	1	X	C	B	B	D	A	D	A	C	D	B	A	X	D	D	A	X	X	B	X	B	D
31641	1	D	C	B	X	D	A	B	A	X	D	X	X	X	D	C	X	B	X	A	X	A	B
31408	1	D	C	B	B	D	A	B	A	C	D	B	X	X	D	C	X	X	X	D	X	D	D
31423	1	B	C	X	B	D	C	X	D	A	A	X	A	B	X	D	D	C	B	C	B	B	B
31481	1	D	C	B	B	D	C	D	A	C	D	D	A	C	D	C	A	B	D	D	C	B	D
31653	1	D	C	B	B	D	A	D	A	C	B	B	B	X	C	C	X	B	X	X	X	B	X
31421	1	D	C	D	B	D	X	B	A	C	D	B	A	X	C	C	X	X	X	D	X	B	X
31684	1	C	C	B	B	A	A	X	A	C	D	B	A	X	C	C	A	B	X	C	X	D	C
31385	1	D	C	B	B	D	X	D	A	C	D	B	D	X	C	C	X	X	D	B	B	D	D
31557	1	B	C	B	B	D	A	X	A	C	D	D	A	C	D	C	X	X	C	D	C	B	D
31558	1	D	C	B	B	B	A	D	A	C	D	B	X	A	D	C	A	B	D	D	C	B	D
31651	1	D	C	X	B	D	A	C	X	X	D	X	X	X	D	C	X	D	X	X	X	A	X
31620	1	D	C	B	B	D	C	B	A	C	D	B	A	X	D	C	D	X	X	A	A	B	B
31463	1	D	C	B	B	D	B	D	B	C	D	B	X	D	D	X	X	X	D	D	X	D	X
31466	1	D	C	B	B	D	A	C	A	C	D	B	X	C	D	C	A	B	C	D	C	B	D
31427	1	D	C	B	B	D	A	D	A	C	D	B	D	C	X	X	X	B	D	D	X	B	D
31535	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	B	D	D	C	B	D
31519	1	D	C	B	B	D	C	D	A	C	D	B	B	X	D	C	X	X	X	X	D	D	B
31447	1	X	C	B	B	D	X	D	A	C	D	B	X	X	D	B	X	X	X	B	C	A	D
31541	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	A	B	D	D	X	D	D
31465	1	D	B	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31486	1	D	C	D	A	D	C	D	A	C	D	B	A	X	D	X	A	X	A	X	C	D	B
31599	1	D	C	B	B	D	C	C	A	C	D	B	A	B	D	C	X	X	X	B	B	B	D
31550	1	D	C	B	B	D	A	D	A	C	D	B	A	D	D	C	A	B	D	D	C	B	D
31670	1	D	B	A	B	D	A	D	A	X	D	X	X	X	D	C	X	B	X	B	C	X	D
31514	1	D	C	B	B	C	A	D	A	C	D	B	D	C	D	C	A	B	D	C	C	B	D
31488	1	X	C	B	B	C	A	A	X	C	A	B	A	C	C	C	X	X	C	D	X	D	X
31436	1	D	C	B	A	D	A	D	A	X	D	B	X	X	D	C	X	B	D	D	C	A	D
31451	1	D	C	B	A	C	A	D	A	C	D	D	X	X	D	C	A	X	D	D	X	A	C
31611	1	D	C	B	B	D	X	B	A	C	D	D	A	C	D	C	X	X	X	D	X	B	X
31581	1	X	C	B	B	C	C	C	D	C	B	X	X	X	C	C	A	X	A	D	X	B	B
31657	1	X	C	B	A	X	A	D	A	C	D	B	X	X	D	C	X	B	X	X	X	D	D
31675	1	X	C	B	B	D	A	X	X	C	D	X	A	X	X	C	X	X	X	X	X	B	D
31563	1	D	C	A	A	D	A	D	A	C	D	C	A	C	D	B	X	B	D	A	X	B	D
31483	1	D	C	B	A	C	A	A	A	X	A	B	C	C	C	B	X	D	X	D	A	C	D
31661	1	D	C	B	A	D	X	D	A	X	D	B	X	X	X	X	X	D	X	X	B	B	X
31446	1	D	C	B	B	D	A	C	A	C	D	B	A	C	C	C	A	B	D	D	A	B	D
31596	1	D	C	B	A	D	C	D	A	C	D	B	A	A	D	C	A	B	D	A	B	B	D
31668	1	D	C	B	B	C	A	D	D	X	D	D	D	X	D	X	X	C	D	D	C	D	B
31562	1	B	C	B	B	X	A	D	A	X	B	D	D	C	D	C	A	X	X	C	B	A	B
31540	1	B	C	A	A	D	X	B	A	X	D	B	B	C	C	B	B	X	D	D	C	A	B
31479	1	D	C	B	A	D	A	D	A	C	D	B	A	X	C	C	A	X	D	D	B	B	D
31521	1	C	D	D	A	C	X	B	C	X	B	D	D	C	D	X	C	A	B	C	B	D	D
31615	1	D	C	B	B	D	X	A	A	C	D	B	X	X	D	C	X	B	D	D	X	A	B
31586	1	X	C	B	A	C	X	X	B	C	B	B	A	X	X	X	X	B	X	D	A	D	X
31605	1	D	C	B	B	D	A	D	A	C	B	C	A	C	D	B	X	B	D	X	X	B	D
31595	1	D	C	B	B	D	C	D	A	C	D	B	X	X	D	D	A	A	X	C	C	D	D
31518	1	D	C	B	A	D	A	C	A	C	D	B	X	X	X	X	X	A	X	X	X	B	C
31472	1	D	C	D	A	D	A	D	A	C	D	B	A	A	D	C	B	A	D	A	B	D	D
31413	1	D	C	B	B	D	A	C	A	C	D	D	A	X	D	C	X	B	D	B	X	B	D
31450	1	X	B	B	B	C	B	A	A	C	D	B	B	X	D	C	A	B	D	B	D	B	A
31467	1	D	B	D	B	A	A	X	B	X	B	X	X	C	D	X	X	X	C	B	X	B	X
31681	1	B	C	B	B	D	A	B	A	C	B	B	X	X	D	X	X	X	X	X	C	D	B
31379	1	D	C	B	B	C	X	X	A	C	D	X	A	X	D	B	X	C	C	X	X	B	X
31598	1	D	C	B	B	D	A	C	A	C	D	B	A	X	C	C	X	X	D	A	B	D	D
31529	1	D	C	B	B	D	A	D	A	X	D	B	A	C	D	C	A	X	X	X	C	B	D
31475	1	D	C	B	A	D	A	C	A	C	B	B	A	C	D	D	A	B	D	X	C	A	A
31607	1	D	A	X	B	X	C	C	A	X	D	B	X	A	D	D	X	B	D	X	X	B	B
31523	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	X	D	D
31604	1	D	C	B	B	D	A	D	A	C	D	B	C	C	D	C	X	A	C	C	X	B	C
31573	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	D	X	C	D	B	A	A	D
31682	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	D	D	D	B	B	D
31439	1	D	C	B	B	D	B	D	A	C	B	B	A	D	D	C	A	B	X	C	C	D	D
31410	1	D	C	C	D	D	B	B	A	C	B	B	X	X	D	C	X	X	X	B	C	B	D
31508	1	X	C	X	B	D	X	D	A	C	B	B	X	C	D	C	X	A	X	D	C	B	D
31444	1	D	D	B	A	D	A	A	A	C	D	B	X	C	D	C	A	X	D	D	X	C	D
31426	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	D	D	D	C	D	D
31418	1	D	C	B	D	D	X	D	A	X	D	B	A	X	D	C	A	A	D	D	C	B	D
31503	1	D	C	B	B	D	A	D	D	C	D	B	A	C	D	X	A	B	X	X	X	B	B
31571	1	D	C	B	B	D	A	X	A	C	B	X	X	X	D	X	X	X	X	D	X	A	X
31449	1	D	C	B	A	D	A	D	A	C	D	C	B	C	D	C	A	D	X	D	C	B	D
31531	1	D	C	B	C	D	C	C	A	C	D	B	X	C	D	C	A	B	D	D	B	A	B
31400	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
31491	1	D	B	B	B	D	A	D	A	C	A	C	X	X	D	B	X	B	D	B	A	B	B
31636	1	D	C	A	B	C	C	X	D	X	D	A	B	X	B	D	B	X	X	X	X	C	D
31492	1	D	B	C	B	D	C	D	A	C	B	D	B	X	X	C	X	B	A	C	B	D	B
31499	1	X	C	B	A	B	A	A	X	C	D	X	X	C	X	C	X	X	X	X	X	D	B
31371	1	D	C	B	B	D	C	B	B	X	B	B	A	B	C	X	X	X	X	X	C	C	D
30649	1	D	C	X	X	A	C	D	A	X	D	X	D	X	C	X	X	X	X	B	B	A	X
31784	1	D	C	B	B	D	X	D	A	C	B	C	X	X	D	C	X	B	D	X	C	B	D
31763	1	D	C	B	B	D	A	B	A	C	B	C	A	C	D	C	B	D	D	A	B	D	D
31749	1	X	C	X	C	D	A	D	X	C	D	B	X	X	D	C	A	B	X	D	X	C	D
31700	1	D	C	B	A	D	A	C	A	C	D	B	A	X	D	C	A	X	X	A	C	B	D
31698	1	D	C	X	B	D	C	C	A	C	D	B	X	C	D	C	A	D	D	C	C	B	D
31717	1	D	C	B	C	D	X	C	A	C	D	C	A	X	D	C	X	X	X	D	X	D	D
31705	1	D	C	B	A	D	A	D	A	C	D	X	X	X	D	C	X	D	X	D	C	B	D
31696	1	D	C	B	B	D	X	D	A	C	D	X	A	C	C	C	A	B	D	X	B	B	D
31740	1	D	C	B	B	D	X	C	A	C	D	B	A	X	C	A	X	C	D	A	X	B	D
31759	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	X	D	D	D	A	D
31776	1	D	C	C	C	D	D	A	C	C	D	C	X	X	C	D	X	X	X	X	C	B	D
31770	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31760	1	D	C	X	B	D	A	A	C	C	B	B	X	X	D	C	X	B	D	D	B	C	X
31724	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	D	A	A	D	D	C	A	D
31772	1	D	C	A	B	D	X	C	A	C	D	B	A	C	D	C	X	A	D	X	C	B	C
31703	1	D	C	B	B	D	A	D	A	C	D	B	B	C	D	C	A	X	D	C	C	B	D
31732	1	B	C	B	B	D	A	D	A	C	B	X	A	C	D	C	X	X	D	A	B	D	D
31736	1	A	C	B	D	D	X	B	D	D	B	B	X	X	D	C	X	B	X	C	X	D	D
31714	1	X	C	B	B	D	B	C	C	X	D	B	C	X	C	C	X	C	X	A	X	X	D
31785	1	D	C	B	B	D	X	D	A	C	D	B	X	X	D	C	X	B	X	D	C	D	D
31743	1	D	C	B	B	D	B	C	A	C	D	B	A	C	C	C	A	B	D	D	C	B	D
31689	1	D	C	C	B	A	X	D	C	X	D	X	C	D	D	C	X	X	X	B	X	C	X
31690	1	B	B	D	A	C	A	C	A	X	A	B	X	C	D	D	X	B	C	C	A	B	B
31779	1	D	C	B	B	D	A	B	A	X	D	X	X	X	X	X	X	X	X	X	D	C	B
31780	1	D	C	C	B	A	A	C	D	C	D	C	X	D	D	D	X	B	C	B	X	D	B
31757	1	D	C	B	B	D	A	D	A	C	B	C	A	A	D	C	A	A	D	B	D	D	D
31737	1	D	C	B	A	D	X	D	X	X	D	B	X	X	D	C	X	X	D	D	C	B	D
31764	1	D	C	B	A	D	X	B	C	X	C	A	X	B	D	C	X	B	C	D	A	B	B
31297	1	B	C	B	B	X	C	D	A	X	D	B	D	X	D	C	B	B	X	X	B	A	D
31270	1	D	C	B	A	D	X	C	A	C	D	B	X	X	C	C	A	B	D	D	B	A	B
31329	1	D	C	B	B	D	X	X	A	C	X	B	X	X	D	X	X	B	X	X	B	X	X
31292	1	D	C	B	B	D	X	C	B	C	D	A	A	X	D	C	X	A	X	D	A	B	B
31310	1	D	C	B	B	D	A	C	A	C	D	X	B	X	X	A	X	B	X	A	C	B	D
31301	1	D	C	B	B	C	X	D	A	C	D	B	A	C	C	C	X	C	X	D	C	D	D
31291	1	D	C	B	C	D	C	D	A	C	D	C	A	D	D	D	X	B	X	D	X	B	X
31273	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	X	D	D	B	D	D
31261	1	D	C	B	A	D	A	D	A	A	D	B	A	C	D	C	A	B	D	D	C	D	D
31258	1	D	C	B	B	D	A	D	A	X	X	X	A	C	C	C	X	X	X	B	X	B	D
31254	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	A	X	D	D	C	B	D
31255	1	D	X	B	B	D	C	B	A	C	D	B	X	C	X	X	X	B	D	D	X	C	D
31272	1	D	C	X	B	D	C	B	A	X	D	B	A	C	D	B	X	B	C	X	X	X	X
31313	1	D	C	B	A	D	A	D	A	C	D	B	A	X	D	C	A	X	D	X	X	D	D
31277	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	A	B	D	D	C	D	D
31263	1	D	C	X	B	D	X	X	X	X	B	B	X	X	D	C	X	B	X	D	X	D	D
31295	1	D	C	B	A	D	X	B	B	C	B	C	A	X	D	C	X	X	D	D	X	B	D
31271	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	B	D
31328	1	D	C	B	B	D	A	X	A	C	B	B	D	X	X	X	X	B	X	X	C	D	X
31317	1	D	C	B	B	D	X	B	A	X	D	D	X	X	C	C	X	X	C	A	C	A	D
31324	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	C	D	D	C	D	D
31266	1	B	B	B	B	A	A	D	A	C	D	D	D	C	D	C	B	B	D	D	C	B	D
31231	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	B	A	B	D	D	C	B	D
30947	1	D	C	B	B	D	A	D	D	C	D	X	C	X	D	C	X	A	D	X	X	D	D
30953	1	D	C	B	B	D	C	D	C	C	D	B	X	C	D	C	X	B	D	D	D	B	C
30927	1	D	C	B	D	B	A	C	A	C	D	B	B	C	D	C	X	D	D	D	C	D	D
30926	1	D	B	B	B	D	C	B	A	C	D	B	A	C	D	C	A	B	X	D	C	B	D
30916	1	A	C	B	B	D	C	D	A	D	B	B	A	C	D	X	C	B	D	A	B	B	B
30970	1	D	C	B	A	D	A	D	C	C	D	B	A	B	D	C	A	B	D	A	B	B	D
30933	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	D	X	D	A	D	C	D	A
30936	1	D	B	B	B	D	C	B	A	C	D	D	A	X	D	X	X	B	X	B	X	D	D
30938	1	D	C	B	B	D	X	D	A	C	D	B	A	C	D	C	A	B	D	X	C	D	D
30918	1	D	C	B	A	D	A	D	A	C	D	B	A	D	D	C	A	B	D	D	B	B	B
30948	1	D	C	B	B	D	X	D	A	C	D	B	A	C	D	C	X	X	X	X	C	B	D
30952	1	D	C	B	B	C	A	A	A	C	X	X	X	X	D	C	X	X	D	C	C	D	X
30958	1	D	B	B	B	D	C	D	A	C	B	B	A	X	X	C	X	X	D	D	A	X	C
30931	1	D	C	B	B	D	A	D	A	C	D	B	A	C	X	C	X	B	X	X	X	B	X
30945	1	D	C	B	B	D	A	B	A	C	D	B	X	A	D	C	X	X	X	D	X	B	D
30957	1	D	C	A	B	D	A	B	A	X	D	B	X	X	D	C	X	X	X	D	X	B	B
30932	1	D	C	B	B	D	A	D	A	C	D	D	X	X	D	B	A	D	D	D	A	A	B
30930	1	D	C	B	B	D	A	D	B	C	D	B	X	X	D	D	A	B	D	X	C	B	D
30935	1	D	C	B	B	D	A	B	A	C	D	B	X	X	C	C	X	D	D	C	X	B	D
30942	1	D	C	B	B	D	A	B	A	X	D	X	X	X	D	C	X	X	X	D	C	B	X
30929	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	C	A	B	D	B	C	B	D
30976	1	D	C	B	B	D	A	D	A	C	D	X	A	X	C	C	X	C	X	B	X	C	D
30956	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	X	X	X	X	X	B	B	D
30963	1	D	C	B	B	D	A	X	A	X	X	B	X	A	X	C	X	B	D	X	C	D	B
31056	1	X	C	B	B	A	A	C	A	C	C	B	X	B	C	C	X	X	D	D	C	D	C
31007	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	X	D	X	X	D	X
31002	1	D	C	X	X	D	X	B	A	X	C	A	D	C	D	X	X	X	D	A	A	C	A
30982	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	X	D	D	X	D	D
30996	1	D	C	B	B	D	A	C	A	C	B	C	D	C	D	C	B	C	A	D	B	B	B
31115	1	D	C	B	B	D	C	C	A	C	B	B	A	X	D	X	X	X	X	D	C	D	D
31018	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	A	X	D	A	X	B	D
31087	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	X	B	D	D	C	B	D
31055	1	D	C	D	B	D	A	D	A	C	D	B	X	C	D	X	A	X	D	D	X	B	D
31019	1	D	C	B	B	D	C	A	A	X	D	C	A	C	D	C	A	B	D	A	B	D	D
31039	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	C	C	B	D	D	X	B	D
31011	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	C	X	B	D	D	C	C	D
31004	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31049	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	A	B	D	D	A	B	D
31073	1	D	C	B	A	D	X	C	A	C	D	X	A	D	X	C	X	B	D	D	C	D	D
31108	1	D	C	B	X	D	B	D	A	C	D	B	A	X	D	C	X	X	X	X	C	A	X
30979	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30988	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	X	D	D	C	B	D
31022	1	D	C	B	B	D	A	D	A	C	D	B	B	C	D	C	X	B	D	D	C	B	D
31102	1	B	B	B	B	D	A	C	A	A	D	B	X	C	C	C	A	X	D	D	B	D	B
31015	1	D	C	B	B	D	A	C	A	C	D	B	A	A	D	C	A	B	D	C	B	B	D
31180	1	D	C	B	B	D	A	B	A	C	B	B	D	X	X	C	A	D	X	X	C	B	B
31003	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	B	X	B	D	D	C	A	D
31054	1	D	C	B	B	D	A	D	X	X	D	X	A	C	X	C	X	B	D	X	C	B	D
31062	1	D	C	B	A	D	C	D	A	C	D	B	B	B	D	C	A	B	D	C	C	D	D
31023	1	D	C	D	B	D	B	D	A	C	D	B	X	X	X	X	A	B	D	X	X	B	D
31075	1	D	B	B	B	D	A	D	A	C	B	B	X	C	C	C	A	B	D	D	C	D	D
31091	1	D	C	B	A	D	A	D	A	C	D	B	X	X	D	C	X	B	D	D	C	D	D
31026	1	A	B	B	B	D	D	B	A	X	D	B	A	B	D	D	C	X	D	X	D	A	D
31053	1	D	B	B	A	D	X	C	A	X	D	X	B	C	D	C	X	B	D	D	C	D	D
31061	1	B	C	B	B	D	X	X	C	C	D	B	X	X	C	X	X	X	A	D	D	D	B
31025	1	D	C	B	B	D	X	D	A	X	D	B	A	A	D	C	B	A	A	A	A	B	D
31069	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
31090	1	D	C	B	B	D	A	D	A	C	D	B	A	A	D	C	A	B	D	B	C	B	D
31042	1	D	C	B	B	B	C	D	A	C	D	B	A	X	D	B	C	B	D	D	C	B	D
31106	1	D	B	B	A	D	B	A	A	C	D	B	A	X	D	C	X	X	C	X	A	D	D
31083	1	D	C	B	B	D	A	D	A	C	D	X	A	X	D	C	A	B	D	X	X	D	D
31016	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	A	B	D	D	B	B	D
31111	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31109	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	B	C	B	D
31036	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	C	X	C	D	D	X	C	D
31012	1	B	A	B	B	C	X	B	X	X	B	X	D	X	B	A	X	X	D	D	B	A	X
30989	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	A	B	D	D	B	B	D
31085	1	D	C	D	A	D	D	D	A	A	D	B	B	X	D	C	B	C	C	D	X	B	D
31050	1	D	C	B	B	D	D	C	A	C	D	B	X	X	C	D	X	C	D	D	C	B	D
31006	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	B	D	C	C	B	D
31208	1	D	C	B	B	D	X	D	A	C	D	B	X	X	D	C	X	B	D	D	A	A	D
31181	1	D	C	B	B	D	A	D	A	C	B	B	X	D	D	C	X	B	D	C	C	A	D
31228	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	A	C	B	D
31113	1	D	C	C	B	D	X	A	A	C	C	B	X	X	C	C	X	X	X	X	X	D	X
31250	1	D	C	B	B	D	C	D	A	C	D	B	A	C	X	C	X	B	D	D	X	B	D
31275	1	D	C	B	B	D	A	C	A	C	B	X	A	X	D	C	X	X	X	X	B	B	D
31130	1	D	C	B	B	D	A	C	A	C	B	B	A	C	D	C	A	C	D	D	C	D	D
31251	1	D	D	B	B	D	C	B	B	C	B	D	A	D	C	X	X	X	D	X	B	B	X
31129	1	D	C	C	B	C	B	C	A	C	D	B	A	X	C	B	X	X	X	D	A	X	C
31116	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	X	X	X	X	X	B	D	D
31283	1	D	B	B	B	D	A	C	A	C	D	B	A	C	D	C	A	B	D	D	X	D	D
31280	1	D	C	B	B	D	A	D	A	C	D	C	A	X	D	C	A	B	X	C	C	C	C
31305	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	X	C	C	B	D
31308	1	D	C	B	B	D	C	C	A	X	D	B	X	X	D	C	A	B	X	D	X	D	X
31131	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	C	A	B	D	A	X	B	D
31299	1	D	C	B	B	B	A	D	B	C	D	B	A	C	D	D	X	D	D	C	B	B	D
31174	1	D	A	B	B	D	A	B	A	C	D	B	A	C	D	D	C	B	D	D	C	A	D
31316	1	D	C	B	B	D	A	D	A	C	D	B	X	A	D	C	A	X	D	D	X	B	D
31239	1	D	C	B	B	D	A	C	A	C	D	B	A	A	D	B	B	B	X	C	B	C	D
31127	1	D	C	B	B	D	B	D	A	C	D	B	B	X	D	C	A	X	X	D	X	B	D
31191	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	X	D	D	X	B	D
31245	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	X	B	D	D	X	B	X
31137	1	D	C	B	B	D	C	C	A	X	D	B	X	X	D	C	X	X	B	D	C	D	D
31243	1	D	C	B	B	D	X	C	A	C	D	B	X	X	C	D	X	X	D	B	B	B	D
31179	1	D	C	B	B	D	X	D	A	X	D	B	X	X	D	C	X	X	D	D	C	B	D
31173	1	D	C	B	B	D	A	B	A	C	D	B	A	X	D	C	X	B	X	X	X	D	B
31207	1	D	C	B	B	D	A	B	A	C	D	B	X	X	X	C	X	B	X	C	X	A	B
31289	1	D	C	B	B	D	C	C	A	C	B	B	A	X	D	C	A	B	D	X	X	B	D
31268	1	D	C	B	B	D	X	D	A	C	B	X	A	C	D	D	A	B	D	D	X	B	B
31197	1	D	C	B	B	D	X	C	A	C	D	A	X	X	C	C	X	B	X	X	X	B	B
31141	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31193	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	B	X	D	C	B	D
31311	1	D	C	B	B	D	B	B	C	C	D	B	B	C	D	C	A	B	D	D	B	B	D
31203	1	A	D	B	B	D	A	D	A	X	D	B	C	X	D	A	C	X	D	C	X	A	B
31126	1	D	C	B	B	C	C	C	A	C	D	B	A	C	D	C	A	B	D	D	B	A	D
31279	1	D	C	B	B	D	C	D	A	X	D	B	A	X	D	C	X	B	X	A	X	B	D
31154	1	D	C	B	B	D	A	C	A	C	D	B	X	X	D	C	A	B	D	D	C	A	D
31188	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	D	X	X	D	C	B	B
31200	1	D	X	B	A	D	A	X	A	C	D	B	A	X	C	C	A	X	X	D	A	D	D
31135	1	D	C	B	B	B	A	D	A	C	D	B	A	X	C	D	X	B	X	D	C	C	B
31217	1	D	C	B	B	D	X	D	A	C	D	X	A	X	D	C	X	X	X	D	A	B	D
31176	1	D	C	B	B	D	A	D	A	C	D	B	X	C	C	C	A	B	D	D	C	D	D
31079	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	B
31246	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31140	1	D	C	B	B	D	A	C	A	C	D	B	X	C	C	C	A	X	D	D	C	B	B
31158	1	D	C	B	C	D	X	D	A	C	D	B	X	X	D	D	X	X	D	X	B	D	B
31330	1	X	C	B	B	D	X	D	A	C	D	B	X	X	X	X	X	X	X	D	C	B	X
31253	1	D	C	B	A	D	A	C	A	C	D	B	X	B	C	D	A	B	D	D	A	D	D
31204	1	D	B	B	B	D	X	B	A	C	D	B	A	C	C	C	A	C	D	D	B	D	D
31267	1	D	C	B	B	D	C	D	A	C	D	B	A	A	D	C	A	B	C	D	C	B	B
31303	1	D	C	B	B	D	X	D	A	X	D	B	A	C	D	B	D	B	D	X	X	D	D
31133	1	D	C	B	C	D	A	D	A	C	D	B	A	C	D	C	X	B	X	D	X	A	D
31155	1	D	C	B	B	D	X	B	A	C	D	B	X	C	D	C	X	X	D	D	C	B	C
31148	1	D	C	B	B	D	A	A	A	C	D	B	A	C	D	C	A	B	D	X	C	B	D
31221	1	D	C	B	B	D	X	D	A	X	D	B	X	C	D	C	A	X	D	D	C	B	D
31150	1	D	C	B	B	D	A	C	A	C	D	B	A	X	C	X	A	X	X	D	C	D	D
31298	1	D	C	B	B	D	C	D	A	C	D	X	X	X	D	X	X	X	X	C	A	A	X
31265	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	A	D
31134	1	D	C	B	B	D	A	B	A	C	D	B	X	C	C	C	X	B	X	A	X	B	C
31331	1	X	B	B	B	X	X	C	B	X	X	X	X	X	X	C	X	X	X	C	X	A	X
30698	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	X	X	B	D	B	X	B	D
30904	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	X	X	X	X	D	D
30485	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	B	C	D	X	B	C
30484	1	D	C	B	B	D	A	C	A	C	B	B	A	X	D	X	X	X	X	D	X	B	D
30543	1	D	C	A	B	X	A	X	A	C	B	B	D	X	D	B	A	B	X	A	X	D	B
30533	1	D	D	B	B	D	C	B	A	C	D	B	A	D	D	X	X	X	X	D	A	A	B
30860	1	D	C	B	B	D	A	C	A	C	D	X	A	X	D	C	A	B	D	X	X	D	D
30547	1	D	C	B	B	D	A	B	A	C	B	X	A	X	X	C	X	X	X	X	X	B	B
30704	1	D	C	B	B	D	A	D	A	C	B	X	X	X	X	B	X	X	D	D	X	D	D
30732	1	D	C	B	B	D	X	D	C	C	D	B	A	C	X	X	X	X	D	X	X	D	X
