ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25	vraag26	vraag27	vraag28	vraag29	vraag30	vraag31	vraag32	vraag33	vraag34	vraag35
q1399964	1	C	B	C	B	C	B	X	B	C	X	A	X	C	X	D	X	A	X	B	X	A	X	X	X	X	C	A	A	A	A	A	C	C	B	D
q1379635	1	C	B	A	B	D	B	D	B	D	C	A	B	A	B	X	C	D	C	A	D	D	C	C	B	B	C	B	C	A	D	A	X	B	B	B
q1440012	1	C	B	X	B	D	B	D	X	D	C	A	X	A	D	X	C	D	C	A	X	A	D	X	X	X	C	B	B	A	D	A	C	B	B	B
q1418696	1	A	A	A	X	X	X	X	A	D	C	A	X	X	A	X	C	D	X	X	A	A	X	X	D	X	B	B	A	C	A	D	C	C	C	C
q1369501	1	C	B	A	C	D	B	D	B	D	C	D	B	C	B	A	C	C	C	A	C	B	D	X	X	B	X	A	B	A	D	B	A	B	B	B
q1375932	1	C	B	A	B	D	B	D	B	D	C	A	D	B	B	A	C	D	C	A	D	B	D	C	B	D	C	B	A	A	D	B	C	A	B	B
q1373399	1	B	B	A	B	D	B	D	A	D	C	C	X	X	X	X	D	C	A	D	X	D	C	C	B	A	D	A	C	D	C	B	C	X	B	B
q1427267	1	C	B	A	B	D	B	A	B	D	C	A	B	D	B	A	C	C	C	C	D	B	C	B	A	B	C	B	C	A	D	B	B	B	B	C
q1345512	1	X	B	A	B	D	B	C	B	D	C	A	B	X	B	A	C	A	C	A	X	D	D	X	X	D	D	B	C	A	D	A	C	B	B	B
q1429432	1	C	B	D	D	B	B	C	A	D	C	B	B	X	B	A	C	D	D	A	D	B	D	X	B	D	C	C	C	A	X	A	C	C	B	B
q1388947	1	C	B	D	B	D	X	D	B	D	C	A	X	A	B	A	C	D	C	A	D	D	X	C	B	X	C	B	B	A	D	A	C	X	B	B
q1426928	1	C	C	A	B	D	D	D	A	D	D	A	B	X	D	A	A	C	B	A	A	B	C	B	X	B	C	A	A	D	X	B	C	C	C	C
q1399336	1	X	B	A	B	D	B	C	B	B	C	X	X	X	B	A	C	B	A	B	C	B	C	X	B	X	C	A	C	D	X	C	C	C	C	D
q1316285	1	C	B	D	B	D	B	B	B	D	C	D	B	D	B	C	C	D	C	A	C	D	D	B	C	D	C	B	C	A	D	A	B	B	B	B
q1461998	1	C	B	A	B	D	B	D	B	D	C	C	B	A	B	A	C	D	C	A	D	B	D	C	D	B	D	B	B	A	A	A	C	B	B	B
q1276738	1	C	B	A	B	D	A	A	B	D	A	A	C	C	B	C	D	B	C	C	A	B	C	B	B	C	D	B	D	A	C	A	C	B	B	B
q1418415	1	C	B	A	D	D	B	D	B	D	C	A	B	X	B	A	C	D	C	A	D	B	D	X	B	X	C	B	C	A	D	A	C	B	B	B
q1403093	1	C	B	A	C	D	B	X	B	D	C	A	X	X	B	X	C	X	A	A	X	B	X	B	X	X	C	B	X	D	X	A	B	X	B	B
q1371561	1	C	B	D	B	D	A	C	B	D	C	D	C	C	A	B	C	C	A	A	D	B	D	B	B	B	B	C	B	D	A	B	C	D	B	B
q1381156	1	C	B	A	B	D	B	D	X	D	C	A	X	A	A	A	C	A	C	X	A	C	X	C	B	D	B	A	B	D	D	C	D	B	B	B
q1385774	1	C	B	A	B	D	B	B	B	D	C	C	A	C	B	A	D	D	C	A	A	D	B	A	B	B	C	B	C	A	D	A	C	B	C	B
q1385499	1	C	B	A	B	D	B	D	B	D	C	D	B	A	X	D	C	A	B	D	D	B	D	C	B	C	D	B	C	B	A	C	D	C	C	B
q1381799	1	C	B	C	C	D	B	D	X	D	C	C	B	C	A	X	C	X	C	X	X	X	X	X	X	X	C	B	C	A	D	A	C	B	D	D
q1419210	1	C	B	A	B	D	B	D	X	D	C	A	X	A	C	X	B	D	C	A	D	D	C	C	B	X	B	B	C	A	D	A	C	B	A	B
q1318081	1	C	B	D	B	A	B	D	A	D	C	B	C	A	B	B	C	A	B	A	C	C	C	C	A	B	C	B	B	A	C	B	A	B	B	C
q1381682	1	C	B	A	D	D	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	D	B	B	B	C	B	C	A	D	A	A	C	B	B
q1268476	1	C	B	D	B	D	B	A	B	D	C	B	B	D	B	C	D	C	D	A	A	B	A	A	A	B	D	A	C	D	C	B	B	C	B	C
q1385817	1	C	B	A	B	D	B	D	B	D	C	A	A	B	B	A	C	D	C	A	D	B	X	X	B	X	C	C	C	A	D	B	C	B	C	B
q1341750	1	X	B	A	B	D	B	X	X	B	C	X	X	X	B	X	X	X	C	A	X	X	X	X	B	A	A	B	X	A	C	B	X	X	B	B
q1362197	1	C	B	A	B	D	B	D	B	B	C	A	B	B	B	B	C	D	C	A	D	D	D	C	D	A	B	C	A	A	A	B	C	B	D	B
q1423232	1	C	B	A	C	D	B	D	B	D	C	A	D	A	B	A	C	D	C	A	A	C	D	C	B	B	C	B	C	A	D	A	C	B	B	B
q1382419	1	A	D	D	B	A	B	C	C	D	A	A	C	C	B	B	C	D	C	C	C	B	A	D	D	C	C	B	B	D	D	D	C	A	B	B
q1380699	1	X	B	A	B	D	B	X	X	D	X	C	X	X	A	X	X	D	X	A	X	X	X	X	X	X	X	B	A	A	X	A	C	C	B	B
q1386737	1	C	B	A	B	D	X	D	B	D	C	A	B	X	X	A	C	A	C	A	C	B	X	C	B	X	C	B	A	A	D	B	X	B	B	B
q1457662	1	C	B	A	A	D	B	D	B	D	C	A	B	A	B	A	C	C	C	C	C	B	C	A	B	A	D	B	C	A	D	B	C	C	B	B
q1379843	1	X	B	A	B	D	X	X	X	D	C	X	X	X	X	X	C	X	B	A	X	X	X	X	X	X	A	B	A	A	D	A	C	B	B	B
q1458811	1	C	B	A	B	D	D	D	B	D	C	C	C	X	B	C	C	C	C	A	D	B	C	C	C	B	D	B	B	A	D	A	C	B	B	B
q1379946	1	C	B	A	D	C	B	D	B	D	C	A	B	B	B	D	C	D	C	A	D	C	A	B	D	B	C	A	C	D	D	D	C	C	B	B
q1382038	1	X	B	D	B	D	X	X	X	D	C	A	X	X	X	X	C	X	B	A	X	X	X	B	B	X	X	X	X	X	X	X	X	X	X	X
q1385503	1	A	B	A	C	D	A	A	B	D	C	D	B	C	C	C	X	C	A	A	X	B	X	D	X	X	A	B	X	D	X	X	C	X	B	B
q1339940	1	C	B	A	B	C	B	D	B	D	C	A	B	A	B	A	C	D	C	A	D	D	C	C	B	B	C	B	C	A	C	A	A	B	B	B
q1387015	1	C	B	A	B	D	B	D	B	D	C	A	B	X	C	A	C	D	C	A	X	B	C	X	B	X	C	B	C	A	D	A	C	B	B	B
q1388651	1	C	B	D	B	A	B	A	B	B	C	D	B	C	B	B	C	A	C	C	D	B	C	C	C	A	B	B	B	D	C	C	C	B	C	B
q1460202	1	C	B	A	B	D	B	D	B	D	C	D	X	A	A	C	C	D	D	A	X	B	C	C	B	X	C	C	C	A	D	A	B	B	B	B
q1463563	1	C	B	A	B	D	B	D	B	D	C	D	B	A	B	A	C	D	C	A	D	D	C	C	B	B	C	B	C	A	D	A	C	B	B	B
q1384748	1	C	B	A	C	D	A	D	B	D	C	A	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
q1425401	1	X	X	X	B	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
