ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25	vraag26	vraag27	vraag28	vraag29	vraag30
28193	4	D	B	B	B	D	B	A	B	A	X	X	A	X	B	D	A	C	A	X	X	A	X	X	B	D	D	X	A	A	A
28425	1	A	B	B	B	C	B	A	D	A	D	A	A	D	C	D	A	X	A	C	X	B	X	D	C	D	B	D	D	B	A
27961	2	X	B	B	X	C	B	A	D	A	X	A	A	X	A	C	D	C	A	A	X	A	X	X	X	D	A	D	C	A	C
27777	4	D	B	B	B	C	B	A	X	A	D	C	A	D	B	X	A	C	A	D	X	X	X	D	X	X	B	C	D	D	B
27726	3	X	B	B	B	X	B	A	X	A	D	X	X	D	X	X	X	D	X	X	X	X	X	X	B	A	D	X	C	X	X
28605	2	D	X	C	D	B	C	X	A	X	A	A	X	X	X	A	X	X	D	C	X	X	X	X	X	A	X	X	D	B	X
27764	3	D	B	B	A	C	B	A	D	A	D	B	A	X	C	D	A	C	A	C	X	A	X	D	B	D	B	B	C	A	D
27622	3	D	B	B	B	D	B	A	D	A	A	A	C	B	C	D	A	C	A	D	A	A	B	D	B	D	X	D	A	A	B
28624	4	D	X	B	X	X	D	X	X	D	X	X	C	X	C	X	X	D	A	X	X	X	X	X	X	X	X	X	X	D	X
27802	3	D	B	B	B	D	B	A	D	A	D	A	A	B	C	D	A	A	A	C	A	A	X	D	C	D	A	D	A	B	C
27940	4	D	X	B	B	A	D	C	B	A	C	X	C	A	C	X	A	X	A	B	A	B	X	C	X	X	D	D	A	B	B
28472	2	D	B	B	B	B	D	C	A	C	A	X	B	D	B	A	A	X	X	X	B	X	X	B	D	X	X	C	X	X	X
27899	3	A	B	B	B	C	B	A	B	C	C	B	D	A	D	X	A	D	B	B	X	A	D	D	C	D	X	D	A	B	C
27565	2	D	B	X	A	D	B	A	B	C	D	X	X	D	C	X	C	C	A	X	X	C	X	C	X	X	X	X	A	X	A
27957	1	D	B	B	X	C	B	A	D	C	X	D	A	D	A	D	B	C	D	C	X	A	X	D	B	D	A	D	D	A	A
27575	3	D	B	B	X	C	B	A	D	A	X	A	A	X	X	A	A	A	A	X	X	A	D	B	C	X	C	C	A	A	A
28105	3	D	B	B	B	D	B	A	A	A	X	A	A	D	A	D	A	D	A	C	D	B	B	D	C	A	D	D	D	A	A
27609	1	D	A	C	X	B	D	A	C	D	C	A	X	X	B	D	C	X	A	X	D	A	B	B	D	C	X	B	A	B	A
28442	4	X	B	B	B	X	B	A	X	A	D	A	C	X	X	X	X	A	A	X	X	A	B	D	X	D	A	X	C	A	A
27760	2	X	B	B	B	C	B	A	B	C	D	A	C	X	A	X	A	C	C	B	X	A	X	X	B	A	D	X	C	A	B
27613	2	D	X	B	A	C	D	A	B	X	C	B	A	A	D	C	A	X	D	B	X	A	X	X	C	A	D	X	A	A	X
27597	3	D	X	B	B	D	B	A	C	A	C	A	A	X	X	X	A	B	D	B	D	D	D	X	X	A	B	C	B	D	X
28481	4	D	X	B	X	C	X	A	B	X	X	X	X	X	X	X	X	X	A	X	X	B	X	X	X	X	X	X	A	D	X
28529	4	A	D	B	B	D	D	A	C	A	A	C	B	B	B	B	A	C	A	C	C	A	C	D	B	D	B	B	A	C	C
28156	1	D	B	B	B	A	A	A	X	C	D	A	A	D	C	D	B	D	A	B	X	B	X	A	B	A	A	D	D	B	A
27663	1	A	B	B	A	D	B	A	C	C	D	A	C	X	C	D	X	D	X	B	X	A	X	X	D	X	B	D	A	X	X
27867	1	D	B	B	B	C	B	A	X	A	D	B	A	D	A	D	X	C	A	C	B	D	X	D	D	D	A	D	C	A	B
28155	1	D	B	B	B	C	B	A	D	A	D	A	A	D	A	D	B	A	A	C	D	C	B	D	C	D	A	D	C	A	A
28546	1	D	B	B	B	C	B	A	B	C	D	X	B	D	B	X	B	D	C	C	X	B	X	B	X	A	X	D	C	A	X
28364	1	D	B	B	B	C	B	A	D	A	A	A	D	D	X	X	X	C	A	B	X	A	X	X	X	X	D	X	C	C	A
27914	1	D	B	B	B	C	B	A	D	A	D	X	A	D	C	X	A	A	A	C	C	X	X	D	C	D	B	D	A	A	D
27583	1	D	A	C	A	C	C	A	D	C	B	A	B	D	B	C	B	B	A	B	D	A	X	D	C	D	A	D	D	B	B
28554	1	X	B	C	B	D	B	A	B	A	D	A	X	X	C	B	C	C	A	C	D	A	C	A	B	D	B	C	B	D	C
28048	1	C	B	B	B	C	B	A	D	A	D	X	A	D	A	X	A	A	A	C	D	B	B	D	B	X	A	X	C	A	A
27664	1	A	X	C	B	C	B	A	X	A	C	A	A	D	X	C	A	D	X	X	X	A	X	X	X	X	A	X	C	X	X
27529	1	X	B	B	B	D	B	A	X	C	D	X	X	D	X	D	X	C	X	X	X	A	X	X	D	X	X	D	A	X	X
28103	1	D	A	B	B	C	B	A	C	A	D	X	X	D	X	X	D	C	A	X	X	A	X	X	X	A	D	B	C	X	A
28130	3	D	B	B	B	C	B	A	D	A	D	A	D	D	A	D	A	A	A	X	X	A	B	D	D	D	X	D	C	X	A
27603	2	D	B	B	B	B	B	A	D	A	D	X	B	D	A	D	X	A	A	C	X	A	B	D	D	X	B	D	C	B	X
27747	2	D	B	B	B	C	B	A	D	A	D	A	A	C	B	X	B	C	A	C	D	A	X	D	X	X	B	D	C	A	A
