Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,32180,hw1590997683bVV5IbNLtEbpH62pgKo6mqIqdYnhbh,19,A,7,14,12,4,10,14,12,4,2,3,3,0,8,11,9,4,3,4,4,1,4,6,7,3,3,3,1,0,1,1,0,0,,,,
,,32244,hw1591022696yN0bmiVjPVLXBdTcZB4mU5yPibFfJ6,19,A,13,22,8,0,19,22,8,0,5,5,1,0,15,17,7,0,8,8,1,0,8,10,6,0,3,3,1,0,1,1,0,0,,,,
,,32700,hw1592834721rsrqLjaNoh3La2qOu3nVxz45l1IQgx,19,A,11,20,10,0,17,20,10,0,3,4,2,0,13,16,8,0,6,7,2,0,11,12,4,0,0,1,3,0,0,0,1,0,,,,
,,33496,hw15972670555ETKxMrfTl04e0R1cWdYvoTFYbC8Rn,19,A,7,15,12,3,11,15,12,3,1,2,4,0,10,13,8,3,5,6,3,0,4,6,7,3,1,2,2,0,1,1,0,0,,,,
,,32289,hw1591094587fZKNzcVsAM2el827Fqo2nlD4KtOkTn,19,A,16,25,5,0,23,25,5,0,6,6,0,0,17,19,5,0,4,5,4,0,15,15,1,0,4,4,0,0,1,1,0,0,,,,
,,33453,hw15971455913O9c0VcyblFlMkaclEfr7JHWM3401P,19,A,7,15,14,1,10,15,14,1,2,3,3,0,8,12,11,1,4,5,4,0,6,8,7,1,0,1,3,0,1,1,0,0,,,,
,,33701,hw1592843940KCYswVB5GqW8qoEpB0YAaipSP0rGR4,19,A,5,13,16,1,8,13,16,1,3,4,2,0,4,9,14,1,4,5,4,0,4,7,8,1,0,1,3,0,0,0,1,0,,,,
,,33451,hw1597138397VGCNI4O2jgVqvByTINLxAsknJxt09O,19,A,6,14,16,0,9,14,16,0,3,4,2,0,5,10,14,0,2,4,5,0,4,7,9,0,1,2,2,0,1,1,0,0,,,,
,,32670,hw1592579138Bw9g8ekQ15Bj48Us6haXA0SyHl8fHa,19,A,6,13,14,3,8,13,14,3,3,4,2,0,5,9,12,3,2,4,5,0,3,6,8,2,2,2,1,1,1,1,0,0,,,,
,,32541,hw1591728045FxdvsmPV61TuERynnunkLV1Kdm18DJ,19,A,0,8,22,0,1,8,22,0,0,1,5,0,1,7,17,0,0,2,7,0,1,5,11,0,0,1,3,0,0,0,1,0,,,,
,,32318,hw1591125690u91b1YQEv1xmWrQLQ0cHE6FuLLy4Ia,19,A,13,22,8,0,19,22,8,0,5,5,1,0,15,17,7,0,6,7,2,0,11,12,4,0,1,2,2,0,1,1,0,0,,,,
,,33544,hw15973845820qtONs2qROayn6aIaddq6XQVHkuaEI,19,A,8,16,14,0,11,16,14,0,2,3,3,0,9,13,11,0,2,4,5,0,7,9,7,0,1,2,2,0,1,1,0,0,,,,
,,32431,hw15913953442ia0V9nOUHhMoj7BW27e87MNXTjZlJ,19,A,4,11,15,4,6,11,15,4,2,3,3,0,4,8,12,4,2,4,5,0,4,6,6,4,0,1,3,0,0,0,1,0,,,,
,,32209,hw1591011293hQZSI5zoOJx6QCk0Y4r7jju9GRznWj,19,A,4,11,17,2,5,11,17,2,0,1,5,0,6,10,12,2,4,5,4,0,1,4,10,2,1,2,2,0,0,0,1,0,,,,
,,33190,hw1595942980oX70nsrrxMV4X90LU4jRlJg1yQdtN1,19,A,10,17,6,7,15,17,6,7,1,2,2,2,14,15,4,5,8,8,0,1,5,6,4,6,1,2,2,0,1,1,0,0,,,,
,,33927,hw1597505069sd2n3lyyliXqP2nfOCFj8DZDFyNstN,19,A,17,26,2,2,25,26,2,2,6,6,0,0,19,20,2,2,7,7,1,1,14,14,1,1,4,4,0,0,1,1,0,0,,,,
,,32295,hw1591099647jMr7YfbijIX0fgoSFRFdsiko4ur1vQ,19,A,12,21,9,0,18,21,9,0,2,3,3,0,16,18,6,0,9,9,0,0,8,10,6,0,0,1,3,0,1,1,0,0,,,,
,,32958,hw15942042884ju7bzZqP5CSHzdt66cNw66lg1bSVR,19,A,3,11,19,0,5,11,19,0,2,3,3,0,3,8,16,0,0,2,7,0,5,8,8,0,0,0,4,0,1,1,0,0,,,,
,,33536,hw1597350545xdfSlMCOAyZSxqp8vEmabVoZaRAO0L,19,A,15,23,2,5,22,23,2,5,6,6,0,0,16,17,2,5,8,8,1,0,10,10,1,5,4,4,0,0,1,1,0,0,,,,
,,32879,hw1593702398xW7gfcH1q3eeWSeViJkjfRG4OpCjEq,19,A,18,28,2,0,27,28,2,0,6,6,0,0,21,22,2,0,8,8,1,0,15,15,1,0,4,4,0,0,1,1,0,0,,,,
,,33485,hw1597245093PF2Txydj1xkZCRnAy4kjDCdoFvF8ZD,19,A,11,20,10,0,17,20,10,0,5,5,1,0,12,15,9,0,5,6,3,0,8,10,6,0,3,3,1,0,1,1,0,0,,,,
,,33628,hw1597485515v3fVSrKwpRrchtpxD1624F4DED4F1c,19,A,7,14,9,7,11,14,9,7,3,4,2,0,8,10,7,7,2,3,3,3,8,9,4,3,2,2,1,1,0,0,1,0,,,,
,,33595,hw1597423615Bsd6R9r48YTKXgvTVHESnVylp2W9Vx,19,A,6,11,6,13,9,11,6,13,3,3,1,2,6,8,5,11,3,4,2,3,4,5,3,8,1,1,1,2,1,1,0,0,,,,
,,32337,hw15911749005LHPsxXXYBDtmTaIp2JIFEgKTkG3zv,19,A,12,20,8,2,17,20,8,2,5,5,1,0,13,15,7,2,3,4,4,1,12,13,2,1,3,3,1,0,0,0,1,0,,,,
,,32846,hw1593600369XiiUOEdxucQ1NHYfzTM3Y9QNL88Gpl,19,A,15,24,6,0,22,24,6,0,6,6,0,0,16,18,6,0,8,8,1,0,11,12,4,0,3,3,1,0,1,1,0,0,,,,
,,32189,hw1591003358FRccKNrTP4rbuV5FHBo3TamStCJbWF,19,A,15,23,2,5,22,23,2,5,5,5,0,1,17,18,2,4,6,6,1,2,13,13,0,3,3,3,1,0,1,1,0,0,,,,
,,32368,hw15912626620EM6oaHsEM990IuckmdouRjA74vSZV,19,A,17,26,2,2,25,26,2,2,5,5,0,1,20,21,2,1,8,8,1,0,14,14,0,2,3,3,1,0,1,1,0,0,,,,
,,32932,hw1593974971Ky8WXDwDg9Ldc7kzkK5bT0vOsnhwa0,19,A,17,27,3,0,26,27,3,0,6,6,0,0,20,21,3,0,6,7,2,0,15,15,1,0,4,4,0,0,1,1,0,0,,,,
