Rnummer,plan,concepten,wiskundig,rekentechnisch,interpretatie
2069af2f8ca1e,0.0,0.8181818181818183,1.0,1.0,0.42857142857142855
71846788f9858,0.0,1.0000000000000002,1.0,0.0,0.0
b6c3d994c38b1,0.0,0.8181818181818183,1.0,1.0,0.0
75a0a2c8397ad,0.0,0.8181818181818183,0.3333333333333333,0.0,0.0
4521e1a3c267b,0.0,0.09090909090909091,0.3333333333333333,0.0,0.2857142857142857
023b6afc8b7dc,0.0,0.6363636363636365,1.0,0.0,0.0
8f4eb2e7556ef,0.0,0.8181818181818183,0.3333333333333333,1.0,0.14285714285714285
c734a578e819b,0.0,0.6363636363636365,0.3333333333333333,0.0,0.2857142857142857
0701ad0b7b993,0.0,0.6363636363636365,0.3333333333333333,0.0,0.0
80aabde63626b,0.0,1.0000000000000002,0.3333333333333333,0.0,0.2857142857142857
1949b539948d8,0.0,1.0000000000000002,1.0,0.0,0.7142857142857143
ce0829263e71f,0.0,1.0000000000000002,1.0,0.0,0.2857142857142857
b4b55c330ebd2,0.0,0.5454545454545455,1.0,1.0,0.0
70179853c3f40,0.0,1.0000000000000002,1.0,1.0,0.14285714285714285
a5c70f7aca970,0.0,0.4545454545454546,1.0,1.0,0.14285714285714285
4a371788fbfe9,1.0,1.0000000000000002,0.3333333333333333,0.0,0.2857142857142857
d8eebe23da715,0.0,0.6363636363636365,1.0,0.0,0.0
c9a9f34426282,0.0,0.6363636363636365,0.3333333333333333,0.0,0.2857142857142857
f22a428414fc8,0.0,0.36363636363636365,1.0,0.0,0.0
f88a2a9880afd,1.0,0.8181818181818183,1.0,1.0,0.14285714285714285
b64b380c9a76e,0.0,0.8181818181818183,0.3333333333333333,0.0,0.5714285714285714
2840a97819eb1,0.0,1.0000000000000002,0.3333333333333333,0.0,0.0
d7c644665e391,1.0,1.0000000000000002,1.0,0.0,0.14285714285714285
3be9d048c314f,0.0,0.6363636363636365,0.3333333333333333,0.0,0.42857142857142855
492a89ba691f1,1.0,1.0000000000000002,1.0,1.0,0.14285714285714285
3682ebc66ab0c,0.0,0.6363636363636365,1.0,0.0,0.2857142857142857
b0a03abbe44d3,0.0,1.0000000000000002,1.0,1.0,0.0
922231510212f,1.0,0.6363636363636365,1.0,1.0,0.14285714285714285
0d3ab6b9c73c2,0.0,0.6363636363636365,1.0,1.0,0.2857142857142857
cd52bd5b3b7cf,0.0,0.8181818181818183,0.3333333333333333,1.0,0.0
bf95a6b1306c9,0.0,0.8181818181818183,1.0,1.0,0.0
2f12e5941c968,1.0,1.0000000000000002,1.0,1.0,0.0
17fdba7b64eaa,0.0,1.0000000000000002,0.3333333333333333,1.0,0.0
fd5c52ce3c4e7,0.0,0.6363636363636365,1.0,0.0,0.0
5b032c02825ab,0.0,0.8181818181818183,1.0,1.0,0.2857142857142857
934ff43246c61,1.0,0.9090909090909093,1.0,1.0,0.0
bc3ec607f76f0,0.0,0.6363636363636365,1.0,1.0,0.2857142857142857
5bbe869a11883,0.0,0.7272727272727274,1.0,0.0,0.14285714285714285
840c8b037e746,1.0,0.6363636363636365,1.0,1.0,0.5714285714285714
d2b36605bd867,1.0,0.5454545454545455,1.0,0.0,0.42857142857142855
bbd0d1afa9542,0.0,0.7272727272727274,0.3333333333333333,0.0,0.2857142857142857
0478f8379ad6c,0.0,0.4545454545454546,0.3333333333333333,0.0,0.2857142857142857
8e18d6ca0d4a6,0.0,0.8181818181818183,1.0,1.0,0.2857142857142857
2d260e9e88df8,1.0,1.0000000000000002,1.0,0.0,0.0
dcd0a55786ff2,1.0,1.0000000000000002,1.0,1.0,0.14285714285714285
bb16c434d6b2b,0.0,0.7272727272727274,1.0,0.0,0.2857142857142857
12a835a118f45,0.0,0.8181818181818183,1.0,1.0,0.0
163cdbd878946,0.0,0.8181818181818183,0.3333333333333333,0.0,0.14285714285714285
6137b561ea7fc,0.0,0.8181818181818183,1.0,1.0,0.2857142857142857
909bc19837b39,1.0,0.8181818181818183,1.0,1.0,0.14285714285714285
d39ffc436cc35,0.5,0.7272727272727274,1.0,0.0,0.2857142857142857
524bfaae8cd90,0.0,0.8181818181818183,0.3333333333333333,0.0,0.0
6700955770327,0.0,0.9090909090909093,1.0,1.0,0.42857142857142855
3418484da92ea,0.0,0.9090909090909093,0.3333333333333333,1.0,0.2857142857142857
d74cce29950fc,0.0,0.8181818181818183,1.0,1.0,0.5714285714285714
22c8bb5c3e12a,0.0,0.5454545454545455,1.0,0.0,0.0
b45b753cd82c5,0.5,0.5454545454545455,0.3333333333333333,0.0,0.42857142857142855
789a09b414999,1.0,0.6363636363636365,0.3333333333333333,0.0,0.14285714285714285
39234072aafeb,0.0,0.6363636363636365,1.0,1.0,0.14285714285714285
5cb29d2eedf93,0.0,0.8181818181818183,0.3333333333333333,0.0,0.2857142857142857
9607744cb172d,0.0,0.9090909090909093,0.3333333333333333,1.0,0.2857142857142857
ceae782b59d45,1.0,0.6363636363636365,1.0,0.0,0.42857142857142855
4ead5ce9fc23e,0.0,0.7272727272727274,1.0,1.0,0.14285714285714285
7f253ad005335,0.0,1.0000000000000002,0.3333333333333333,0.0,0.0
cf0adfea2346a,0.0,0.6363636363636365,1.0,1.0,0.2857142857142857
2997a9612791e,1.0,0.9090909090909093,1.0,1.0,0.14285714285714285
1b38760229a57,1.0,1.0000000000000002,1.0,0.0,0.0
5bbe869a11883,0.0,0.5454545454545455,0.3333333333333333,0.0,0.2857142857142857
06870529cc252,0.0,1.0000000000000002,1.0,0.0,0.2857142857142857
5b04c6adbf815,0.0,1.0000000000000002,0.3333333333333333,0.0,0.14285714285714285
2f100228da1dd,1.0,0.7272727272727274,1.0,0.0,0.14285714285714285
66e6052f0772a,0.0,0.8181818181818183,0.3333333333333333,0.0,0.0
7c16192affb35,0.0,0.5454545454545455,0.3333333333333333,1.0,0.0
Average,0.2602040816326531,0.7532467532467534,0.727891156462585,0.41836734693877553,0.19460641399416903
