Rnummer,plan,concepten,wiskundig,rekentechnisch,interpretatie
52c3165323f9b,0.0,0.6666666666666667,0.857142857142857,1.0,0.8571428571428571
66e6052f0772a,0.0,0.8888888888888891,0.9999999999999998,1.0,0.8571428571428571
5f73afd22a4a9,0.0,1.0,0.857142857142857,1.0,0.2857142857142857
8f4eb2e7556ef,1.0,1.0,0.9999999999999998,1.0,0.2857142857142857
410fc838b0e6c,1.0,0.2222222222222222,0.857142857142857,1.0,0.8571428571428571
806da24f19819,0.0,1.0,0.857142857142857,0.0,0.2857142857142857
7f253ad005335,0.0,0.2222222222222222,0.857142857142857,0.0,0.0
e2ec4029f091d,0.0,0.8888888888888891,0.857142857142857,1.0,0.2857142857142857
22c8bb5c3e12a,1.0,0.6666666666666667,0.5714285714285714,0.0,0.5714285714285714
7827e22c19624,0.0,1.0,0.9999999999999998,1.0,0.5714285714285714
06870529cc252,1.0,1.0,0.9999999999999998,1.0,0.8571428571428571
Average,0.4431818181818182,0.8308080808080809,0.8409090909090907,0.6704545454545454,0.4740259740259738
