ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25	vraag26	vraag27	vraag28	vraag29	vraag30
30137	1	A	X	X	C	X	B	D	C	D	C	B	A	B	C	X	B	A	B	D	B	C	A	B	C	B	D	D	D	X	D
30407	1	B	X	A	C	X	C	X	C	X	C	B	X	B	B	A	C	C	B	D	D	A	B	B	C	D	B	A	D	A	C
30047	1	A	B	C	A	B	B	A	A	D	B	B	A	B	A	B	A	C	B	D	B	A	A	B	C	C	C	D	D	D	C
30398	1	A	A	C	D	B	X	A	C	X	C	B	A	C	D	X	B	X	D	D	B	A	A	B	C	A	D	A	D	D	D
30297	1	A	X	X	X	X	B	A	X	X	X	B	X	C	C	X	B	D	A	X	B	C	B	B	X	B	C	X	X	D	C
30298	1	D	B	C	D	B	D	B	B	D	D	B	C	B	C	D	B	A	B	D	D	A	D	A	B	A	A	B	D	C	C
30384	1	A	C	C	D	B	X	A	A	D	A	B	A	C	C	A	X	B	A	D	D	D	A	B	C	A	C	A	D	D	C
30209	1	A	A	C	B	B	D	B	C	D	B	B	A	A	C	X	B	A	D	B	B	B	A	B	C	A	C	A	D	A	C
30158	1	D	B	C	A	B	B	A	B	D	B	B	C	A	B	D	D	D	D	B	B	C	C	B	C	B	C	B	B	D	C
30289	1	D	X	C	A	A	X	B	C	A	A	D	A	X	X	X	B	C	C	A	D	B	B	B	C	X	C	C	D	X	B
30001	1	D	C	X	C	X	D	A	C	X	D	B	A	C	D	B	D	D	D	D	B	A	A	B	C	B	C	B	D	B	C
30080	1	C	B	A	C	B	C	C	C	A	D	B	A	A	B	A	A	A	B	B	D	B	D	B	A	B	D	D	B	B	D
30116	1	A	C	C	D	B	D	D	B	A	X	B	A	X	X	B	D	B	D	A	B	C	C	A	C	A	C	B	B	C	C
30193	1	C	B	D	C	B	X	A	D	A	A	D	B	B	B	A	B	B	B	B	B	B	C	D	D	B	X	D	D	C	D
30120	1	D	X	X	X	X	A	X	X	X	X	B	A	A	B	X	B	A	B	B	B	C	A	X	D	X	C	B	D	B	D
30303	1	D	D	A	C	B	B	C	B	A	D	D	A	C	D	B	D	B	B	D	B	C	A	B	C	B	C	A	D	C	C
30241	1	B	C	X	D	X	B	A	X	X	C	D	X	X	X	X	B	C	X	D	X	B	X	X	B	B	D	B	D	D	C
30104	1	B	C	C	C	C	B	D	C	C	D	B	A	D	C	C	B	A	A	D	B	B	B	B	C	A	C	A	D	C	C
30148	1	B	C	A	B	C	X	D	X	A	C	B	X	D	C	B	B	X	C	X	C	D	D	C	X	A	X	C	A	D	C
30205	1	B	X	D	C	X	X	D	C	B	D	B	A	D	C	A	B	B	B	D	B	C	B	B	C	A	C	C	D	D	C
30236	1	C	B	B	C	C	C	A	C	A	C	B	A	A	B	A	D	A	B	D	A	A	B	B	A	B	D	C	B	C	C
30364	1	C	B	A	X	B	D	B	B	X	C	D	B	X	A	D	A	C	C	C	A	C	X	D	A	B	D	A	A	C	A
30441	1	A	A	C	D	X	X	A	C	X	C	B	A	C	X	D	B	A	D	X	B	A	A	B	C	A	C	X	D	D	X
30290	1	A	A	C	D	X	A	A	C	D	B	B	A	C	D	D	B	A	D	D	B	A	A	B	C	A	C	A	D	D	C
30277	1	C	B	A	D	C	D	B	D	C	A	B	A	A	C	A	D	D	B	A	D	C	D	B	B	B	A	A	A	B	D
30269	1	B	C	B	C	B	C	A	C	B	B	B	A	C	B	A	A	C	C	A	D	B	C	B	B	B	D	A	B	D	C
30301	1	B	A	X	C	X	B	A	C	X	C	B	A	B	X	C	B	B	A	D	D	B	A	B	X	A	C	A	D	C	C
30370	1	B	C	A	C	A	C	B	B	D	C	B	A	C	B	B	A	B	B	D	B	C	A	B	C	D	C	A	A	D	D
30049	1	C	X	X	A	X	X	X	X	X	X	B	A	X	X	X	D	B	C	C	C	C	D	A	D	A	D	B	B	D	C
30287	1	A	X	C	D	B	X	A	C	D	B	B	B	B	C	D	B	A	D	A	B	C	A	B	C	A	C	D	D	C	A
30066	1	B	B	B	C	X	A	C	C	C	C	B	B	B	B	A	B	C	X	A	B	X	B	B	C	D	B	B	X	D	C
30338	1	A	A	C	D	B	B	A	C	D	B	B	A	B	C	X	B	A	D	A	D	C	A	B	C	A	C	A	D	D	C
30229	1	D	X	C	X	X	X	A	X	X	B	B	A	C	C	A	B	B	A	C	X	A	B	A	A	A	C	A	B	D	C
30141	1	A	B	C	C	B	B	C	C	A	B	B	A	C	C	A	B	A	D	D	B	B	A	B	D	A	D	A	D	D	C
30270	1	B	X	X	B	X	X	A	X	X	C	B	A	X	C	X	B	A	X	A	B	A	D	B	B	A	X	D	B	D	C
30438	1	D	X	X	X	X	C	A	X	X	A	B	A	C	A	X	B	C	C	D	B	X	A	A	D	B	C	B	C	C	D
30041	1	A	C	X	X	X	X	A	C	X	C	B	A	C	X	X	B	A	B	A	D	B	B	X	C	B	C	A	X	D	D
30217	1	A	A	A	B	B	C	A	D	D	C	B	A	B	C	A	B	A	B	A	D	C	D	B	B	A	A	A	D	B	C
30250	1	D	B	D	D	A	D	C	C	C	C	B	A	B	B	A	D	C	C	A	C	A	B	B	D	A	C	D	D	D	C
30004	1	A	D	D	B	D	A	A	B	D	B	B	B	B	C	B	D	A	B	A	B	A	A	B	C	A	B	C	D	D	C
30284	1	A	X	X	X	X	D	A	X	X	C	B	B	X	X	B	B	A	D	A	X	X	B	B	D	A	C	B	C	D	D
30091	1	B	X	C	D	X	X	C	C	A	X	B	A	C	B	A	B	C	D	D	B	A	A	B	C	A	D	A	A	D	D
30246	1	A	A	X	D	X	X	A	C	X	B	B	X	C	D	X	B	B	D	D	B	B	A	B	C	A	C	A	D	X	C
30023	1	D	B	C	D	B	C	A	C	D	C	B	A	B	C	A	B	A	D	A	B	A	A	B	C	A	C	A	D	C	C
30052	1	D	C	B	D	C	A	D	B	X	C	B	A	C	C	B	D	B	X	D	B	B	B	B	C	C	C	C	B	X	D
30176	1	D	A	C	X	B	D	D	B	B	C	B	A	A	C	A	D	B	X	D	X	A	A	B	C	A	C	X	B	D	C
30186	1	A	C	C	D	B	B	A	C	C	C	B	A	A	C	B	D	A	C	B	D	A	B	B	D	B	A	A	A	A	B
30197	1	A	X	C	X	X	B	A	A	X	C	B	A	X	X	A	B	X	D	D	D	A	A	B	B	A	C	A	X	D	D
30335	1	A	B	C	C	B	D	A	C	C	D	B	A	B	C	B	D	B	C	C	D	C	B	B	B	B	A	A	D	D	C
30282	1	B	B	C	C	X	B	X	C	X	C	B	A	B	D	A	B	A	X	A	D	B	A	D	X	A	X	A	A	B	C
30358	1	A	B	C	B	A	D	A	C	B	B	B	A	B	D	C	B	A	A	D	B	B	D	B	C	A	D	D	D	C	C
30059	1	A	A	C	X	B	D	A	C	D	C	B	A	C	C	X	X	B	D	D	B	A	A	B	B	A	C	B	D	D	C
30439	1	D	X	B	B	B	B	C	A	B	C	B	A	B	C	D	A	A	B	A	D	C	D	B	D	B	B	D	D	B	X
30318	1	B	A	C	X	X	B	A	C	B	B	B	A	C	C	A	X	B	A	X	B	A	A	X	X	B	C	A	D	D	D
30045	1	D	C	X	D	X	B	A	X	X	C	B	A	B	C	A	B	A	X	A	B	C	D	B	C	B	C	A	D	D	A
30170	1	A	A	C	D	B	B	A	C	B	C	B	A	B	D	A	X	A	D	D	X	B	A	B	B	A	C	A	D	D	C
30083	1	B	C	A	C	B	D	A	C	B	B	B	A	A	A	A	C	C	D	A	B	A	A	B	B	B	C	B	C	B	C
30271	1	A	A	C	X	B	B	A	C	B	C	B	X	B	B	A	B	A	X	C	X	B	A	B	D	A	C	D	D	D	C
30237	1	D	D	D	B	B	C	C	C	B	C	B	A	B	C	A	B	B	A	B	D	D	C	B	A	A	C	C	B	D	C
30036	1	A	A	X	X	B	X	A	C	X	C	B	A	C	C	B	A	A	B	C	D	A	B	B	C	A	C	A	D	D	C
30022	1	B	C	C	D	X	B	A	C	X	X	B	A	X	X	X	A	A	D	A	D	C	C	B	C	A	C	A	D	D	C
30337	1	A	X	C	C	X	B	A	C	D	C	B	X	X	C	X	D	A	X	D	A	B	B	B	B	A	C	A	D	D	B
30212	1	D	X	A	B	X	B	A	C	X	C	B	A	A	C	A	B	A	X	D	X	X	B	B	C	A	C	A	D	B	C
30188	1	D	X	D	D	X	A	A	C	X	C	D	B	D	A	A	B	B	A	C	D	C	D	B	C	A	C	A	D	D	C
30211	1	C	D	D	A	C	A	C	C	D	C	D	A	A	C	D	B	A	B	A	D	C	D	B	C	B	C	A	B	B	C
30081	1	D	C	C	C	X	X	A	X	D	C	B	B	C	C	A	B	C	D	D	B	B	B	B	C	B	D	A	D	A	C
30078	1	D	X	A	X	B	X	A	C	X	B	B	A	A	A	A	B	C	A	A	A	C	D	B	B	A	C	A	B	B	A
30314	1	B	B	C	C	C	B	A	C	A	B	B	A	D	C	A	B	D	B	C	B	B	B	B	A	A	C	B	A	D	C
30243	1	C	B	X	B	X	A	C	X	X	C	B	A	C	C	A	B	A	X	A	X	A	A	B	C	A	X	B	B	D	X
30168	1	A	A	C	A	B	X	A	C	C	C	B	A	B	C	X	D	B	B	X	B	B	C	B	C	A	C	A	D	X	D
30460	1	A	C	C	D	X	C	A	C	D	C	B	A	C	C	A	A	C	B	A	B	A	A	X	X	X	D	A	B	X	C
30401	1	A	A	C	X	X	B	A	C	C	C	B	B	C	C	B	B	A	D	D	B	A	A	B	C	A	C	A	D	D	C
30416	1	B	X	C	D	X	B	X	X	X	B	B	A	A	C	B	B	A	D	B	B	B	D	X	X	X	D	D	B	C	D
30201	1	A	C	C	D	B	B	C	C	D	C	B	A	C	B	A	B	A	D	D	B	A	A	B	B	A	C	B	D	D	D
30391	1	A	A	C	D	X	B	A	C	D	B	B	A	C	D	X	B	B	D	X	X	X	A	B	C	A	C	A	X	B	X
30447	1	B	B	C	C	B	D	A	X	X	C	B	A	C	B	A	C	A	X	C	C	A	X	B	D	B	X	B	D	B	D
30015	1	A	X	X	X	A	X	B	C	X	C	B	A	C	C	A	B	C	A	C	B	B	A	B	C	C	D	C	D	C	C
30119	1	B	D	C	B	B	X	D	C	X	X	B	B	A	X	A	D	A	A	B	D	B	A	B	X	A	C	B	D	C	C
30133	1	A	C	X	D	X	X	B	C	D	D	B	A	C	D	A	X	C	D	C	X	B	A	A	C	A	C	A	D	D	C
30367	1	A	B	C	D	X	B	A	C	D	C	B	A	C	D	A	B	B	X	X	B	B	D	B	D	C	C	B	D	D	C
30128	1	A	D	C	C	B	X	A	A	D	X	B	A	B	C	X	B	B	D	B	D	D	A	B	X	A	B	A	X	D	D
30002	1	A	A	C	D	X	B	A	A	D	B	B	A	A	D	A	B	A	D	D	B	X	A	B	C	A	C	A	D	D	C
30372	1	B	B	D	C	C	B	A	C	A	D	B	A	D	A	B	B	C	D	B	D	A	B	C	C	B	C	B	D	C	C
30131	1	B	X	B	B	X	B	A	C	X	C	B	A	X	X	B	B	B	D	A	C	B	D	B	D	X	C	D	D	B	D
30248	1	A	B	C	X	X	C	A	C	X	B	B	A	C	D	A	B	X	X	X	D	X	A	B	C	A	D	A	X	D	C
30060	1	A	A	C	D	C	B	A	C	C	B	B	A	C	D	A	D	A	D	X	B	B	A	B	C	X	C	A	A	D	C
30006	1	A	D	C	D	A	B	A	D	D	B	B	A	B	X	X	C	C	B	B	B	A	B	B	C	A	C	A	B	D	B
30276	1	A	B	D	X	X	X	A	C	C	B	D	A	A	D	A	B	X	D	D	C	X	A	B	X	A	C	A	D	D	X
30457	1	A	X	X	C	B	C	A	X	X	C	B	A	C	C	X	B	B	C	A	B	D	A	B	D	A	C	B	D	B	C
30375	1	A	B	D	D	B	D	A	C	A	C	D	A	A	D	A	A	A	B	B	B	B	A	B	B	A	B	A	D	D	C
30178	1	B	X	X	X	D	B	A	C	X	X	B	A	B	A	A	B	C	B	C	D	X	A	B	A	B	X	A	A	B	C
30019	1	C	B	D	C	B	C	D	D	C	B	B	A	B	C	A	B	B	D	A	B	A	D	B	C	A	C	A	D	D	D
30459	1	D	D	A	D	A	C	A	C	D	B	B	A	A	C	B	B	A	C	D	D	A	A	B	B	A	D	B	B	D	A
30204	1	D	X	B	D	A	B	A	C	X	B	D	B	A	C	B	D	B	D	X	D	A	A	B	D	B	C	A	D	X	B
30126	1	B	X	C	X	X	B	B	B	X	C	X	A	B	X	A	X	X	X	A	B	B	A	X	X	D	C	B	A	D	D
30394	1	D	X	D	C	X	D	C	C	X	X	B	A	C	C	A	D	A	D	C	D	C	A	X	C	B	C	D	D	X	C
30265	1	A	A	C	D	B	B	A	C	D	B	B	A	C	C	D	B	C	D	D	B	A	B	B	C	B	C	A	D	D	C
30208	1	A	C	X	B	X	X	A	C	X	X	B	A	B	D	X	A	X	X	A	D	A	A	B	B	D	C	A	A	X	B
30031	1	A	C	C	D	X	B	A	C	X	B	B	A	B	D	A	B	B	X	X	X	X	B	B	C	B	X	A	D	D	D
30165	1	A	A	C	D	B	B	A	C	D	B	B	A	C	D	A	B	A	D	D	D	A	A	B	C	A	C	A	D	D	D
30426	1	A	A	C	D	X	X	A	C	D	B	B	A	C	D	D	B	A	D	D	D	A	A	B	C	A	D	A	D	D	C
30324	1	C	C	D	X	X	B	A	X	X	X	B	A	B	X	B	B	X	D	C	B	B	A	B	C	A	B	A	D	D	C
30150	1	A	A	A	D	B	B	D	C	D	B	B	A	C	D	A	B	B	A	D	B	C	A	B	C	A	C	A	D	D	C
30254	1	D	C	D	X	A	D	A	C	D	C	B	A	X	C	A	B	C	D	B	B	B	D	B	C	A	C	A	D	D	C
30312	1	D	B	C	D	B	B	C	C	X	C	B	A	C	C	X	X	X	X	X	B	C	A	B	C	A	C	A	B	D	C
30311	1	B	B	A	B	A	D	A	A	A	C	B	A	B	C	B	C	A	B	A	B	B	C	B	B	B	D	A	D	C	C
30332	1	A	C	B	D	B	X	A	C	D	C	B	A	C	C	A	B	B	D	C	D	B	A	C	X	D	C	D	A	D	X
30336	1	A	A	C	D	B	B	A	C	D	A	B	A	B	D	D	B	A	B	C	B	B	A	B	B	A	C	A	D	D	B
30016	1	A	X	C	X	X	D	A	C	D	C	B	A	B	C	X	A	X	X	B	B	B	A	B	D	B	D	X	D	A	C
30122	1	D	B	D	B	B	A	C	C	A	C	B	A	C	C	A	B	B	B	A	B	B	B	B	C	A	C	A	D	D	C
30414	1	B	B	B	D	C	A	A	C	B	D	B	A	A	C	A	B	C	D	D	B	A	B	B	C	A	C	B	B	B	A
30071	1	D	X	X	B	B	X	C	B	X	C	B	A	B	B	C	B	D	C	A	X	B	D	B	X	B	D	B	D	B	C
30310	1	A	D	C	X	B	X	A	C	D	C	B	A	B	C	B	A	X	X	C	D	B	A	B	X	A	C	A	A	D	C
30105	1	A	X	C	X	X	X	A	X	C	B	B	A	C	C	X	B	B	X	D	X	X	A	B	X	A	C	A	A	D	C
30396	1	B	B	D	B	X	D	D	C	X	C	B	A	B	C	X	D	B	B	B	X	C	C	D	D	X	B	D	B	A	D
30293	1	A	X	C	X	B	X	A	C	D	D	B	A	C	D	B	A	B	D	A	B	A	B	B	C	A	D	A	D	D	C
30238	1	D	X	C	X	B	X	A	C	D	B	B	A	C	C	A	X	A	X	C	D	B	X	B	B	A	C	A	D	D	C
30064	1	A	A	C	C	X	B	A	C	D	X	B	A	X	D	X	B	A	C	A	B	B	A	B	C	A	C	A	D	D	C
30378	1	A	A	C	D	B	X	A	C	X	B	D	A	C	C	A	X	B	D	C	D	A	C	B	D	A	C	A	A	D	B
30130	1	C	C	X	D	A	X	C	A	B	C	B	A	C	X	A	C	A	X	D	D	D	D	D	C	B	C	D	D	C	C
30195	1	A	X	D	D	D	B	D	C	C	B	B	A	B	X	A	B	B	D	A	D	X	B	B	X	C	D	A	D	D	X
30003	1	B	D	A	B	B	D	A	C	C	C	B	A	B	C	B	A	A	B	A	D	A	C	B	C	A	C	A	D	B	C
30235	1	A	B	C	X	X	X	B	C	X	B	D	A	B	C	X	B	C	D	D	B	B	A	B	C	A	C	B	D	B	X
30180	1	A	X	C	X	X	D	A	X	X	B	B	A	X	X	A	D	B	B	A	B	X	A	B	C	A	C	B	D	C	C
30092	1	A	C	A	D	B	C	A	A	D	C	D	A	A	A	A	B	B	B	D	B	A	B	B	C	A	D	A	D	B	C
30010	1	A	D	B	D	B	X	A	C	B	C	B	A	B	X	A	B	B	A	D	D	B	C	B	X	A	C	A	A	A	C
30467	1	D	X	C	D	X	B	A	C	A	C	B	A	C	C	A	B	X	D	D	B	X	A	B	D	A	B	X	D	D	X
30418	1	A	X	C	D	B	B	A	C	X	C	B	A	C	D	B	B	A	C	D	B	B	A	B	B	A	C	A	D	D	A
30387	1	C	C	C	D	B	A	B	C	X	B	B	A	A	C	B	B	D	B	A	B	B	B	C	C	A	D	A	D	B	D
30413	1	A	C	C	D	B	X	A	C	C	B	B	A	X	C	B	B	X	X	A	D	C	A	X	X	B	C	A	D	D	D
30242	1	B	A	C	C	B	C	A	C	A	B	B	B	C	C	A	B	C	D	A	B	D	B	B	B	A	C	A	D	D	C
30464	1	A	X	C	B	X	D	A	D	X	C	B	A	C	X	A	B	A	X	X	D	A	A	B	C	A	C	A	D	D	C
30084	1	A	X	C	A	X	X	A	C	X	B	B	A	A	C	A	B	A	D	B	B	B	D	B	C	A	D	A	D	D	C
30266	1	B	X	X	X	X	D	X	X	X	X	B	A	C	C	B	B	C	X	D	B	A	B	X	D	A	C	D	D	C	C
30187	1	B	B	D	B	A	B	A	C	C	C	B	C	B	C	D	B	D	B	A	D	A	A	B	C	A	C	B	D	D	D
30072	1	A	X	C	C	X	D	A	B	D	C	D	A	B	C	B	D	B	D	C	D	X	A	B	C	A	X	A	D	B	C
30140	1	A	C	A	D	X	C	A	D	B	C	D	A	B	B	X	A	C	B	B	B	A	D	D	B	B	C	A	D	D	C
30319	1	A	A	C	D	X	X	A	C	D	B	B	A	B	C	D	B	A	D	B	B	B	A	B	C	A	X	A	D	D	X
30451	1	D	X	C	C	X	A	B	C	D	X	B	B	C	B	D	B	C	D	A	B	A	C	B	C	A	D	C	D	B	X
30376	1	A	A	C	D	X	B	A	C	X	C	B	B	C	D	A	B	D	A	B	X	B	A	B	C	A	C	A	D	B	D
30169	1	D	A	X	X	X	D	C	C	D	C	B	A	C	C	A	A	B	D	D	D	B	A	B	C	A	X	A	D	D	C
30412	1	A	C	B	B	X	A	C	B	C	C	B	A	C	D	X	D	X	X	B	D	X	A	B	X	X	C	B	A	D	C
30075	1	D	B	C	X	X	X	A	C	X	B	B	A	A	C	A	B	D	A	A	B	B	A	B	C	C	C	A	D	D	C
30392	1	A	C	C	D	B	C	C	C	A	C	B	A	B	A	C	D	A	B	A	C	C	B	D	B	B	C	D	C	B	C
30054	1	A	X	C	C	X	A	A	C	D	B	B	A	B	D	X	B	B	D	A	B	C	A	B	C	B	A	D	D	C	B
30386	1	C	C	D	X	X	B	A	X	X	X	B	A	B	C	B	B	X	D	C	B	B	A	B	X	A	X	A	D	D	C
30213	1	B	X	C	X	X	C	A	X	D	A	B	A	A	C	B	B	C	X	B	X	A	D	X	B	B	C	X	D	B	C
30139	1	A	C	C	C	C	B	A	C	D	C	B	A	C	B	A	B	B	D	D	B	B	A	B	C	A	C	C	A	B	C
30175	1	D	C	X	D	X	X	C	A	X	X	B	A	X	X	X	B	C	B	B	X	A	D	B	B	A	C	B	D	D	C
30088	1	A	X	C	X	X	X	A	C	X	X	B	A	B	B	A	X	B	D	B	B	B	A	B	B	A	C	X	D	D	B
30258	1	A	X	C	D	B	B	A	C	B	C	B	A	B	B	A	B	A	X	A	B	A	C	B	C	A	C	A	D	D	C
30037	1	A	D	C	D	B	X	A	B	D	B	B	A	B	C	A	B	A	B	C	D	A	C	B	X	B	C	A	A	D	C
30173	1	D	B	C	B	X	D	A	X	X	C	B	A	D	D	X	A	B	D	D	B	C	D	X	D	B	B	B	D	B	C
30369	1	D	B	D	B	B	D	A	A	A	B	B	D	B	C	C	A	B	C	A	D	C	B	A	C	A	C	A	B	B	B
30044	1	A	A	C	X	X	X	A	X	D	X	B	B	X	C	X	A	B	D	D	D	B	A	B	C	A	X	A	D	X	C
30012	1	D	X	C	D	X	B	A	C	D	B	B	B	X	C	D	B	X	D	A	X	A	B	A	D	A	C	D	D	B	C
30103	1	B	A	A	X	B	D	D	X	X	C	B	A	B	C	X	X	A	B	A	B	B	D	B	C	X	C	B	B	C	C
30097	1	A	D	C	D	B	B	A	C	D	C	B	A	A	C	A	B	B	X	B	D	X	C	B	B	A	C	B	D	D	B
30390	1	A	X	B	B	X	B	A	B	X	B	D	A	C	X	A	B	B	X	X	D	B	A	X	D	A	C	A	X	C	C
30182	1	B	C	D	X	X	D	A	B	X	B	B	A	X	C	X	A	C	B	D	B	B	B	B	A	A	C	D	B	C	C
30095	1	A	X	C	X	X	C	A	C	X	C	D	A	X	X	A	D	B	B	X	X	A	B	D	C	D	C	X	D	C	X
30160	1	A	B	C	D	B	B	A	C	D	C	B	B	B	C	B	B	C	D	D	B	A	A	B	C	A	C	A	D	D	C
30029	1	A	D	C	D	B	C	C	C	C	C	B	A	C	D	A	B	B	B	B	B	C	A	B	C	A	C	D	D	D	B
30468	1	A	D	C	D	B	C	A	C	D	C	B	A	C	B	D	A	B	D	B	B	B	A	B	B	A	C	A	D	C	C
30262	1	A	B	B	X	X	B	A	C	X	X	B	X	X	C	X	X	X	X	D	X	B	A	B	X	X	C	A	D	B	D
30429	1	A	A	C	D	B	B	A	C	D	C	B	A	C	D	D	B	A	D	D	B	X	A	B	X	A	C	A	D	D	B
30179	1	A	C	C	D	B	B	A	C	D	B	B	A	B	D	D	B	B	D	D	B	A	C	B	B	A	C	A	D	B	C
30362	1	A	X	B	B	X	X	C	C	D	X	D	A	X	X	X	D	D	B	D	C	B	A	A	C	X	D	B	D	A	C
30304	1	B	C	D	C	B	B	B	C	X	B	B	B	X	X	X	B	B	B	A	A	A	A	B	C	B	C	A	A	D	C
30087	1	B	X	X	X	X	B	A	B	A	C	D	A	X	X	X	B	X	X	A	B	X	B	X	X	X	D	X	D	C	D
30102	1	B	A	A	C	B	A	B	A	B	D	A	A	B	B	B	C	A	B	A	B	B	D	D	D	B	A	B	A	C	C
30397	1	A	X	C	D	X	B	A	C	X	B	B	X	X	X	X	B	X	X	X	X	B	X	C	C	A	C	X	X	B	C
30042	1	D	X	X	X	X	B	A	C	X	C	B	A	X	D	A	B	A	B	C	B	X	A	B	C	X	C	A	D	X	C
30300	1	C	D	C	B	C	D	B	C	B	B	B	A	C	A	B	D	A	D	D	C	B	D	B	D	C	C	B	D	D	C
30415	1	A	A	C	D	X	X	A	C	D	B	D	C	C	X	A	B	B	A	A	X	B	A	C	X	X	D	C	D	C	C
30194	1	A	X	X	X	B	X	A	B	D	B	B	A	B	C	D	A	C	D	D	B	B	A	B	X	A	D	A	D	D	B
30428	1	B	D	C	C	X	B	C	C	B	C	B	X	B	C	X	B	B	B	A	X	C	C	B	C	A	C	B	D	B	C
30393	1	A	A	C	D	X	B	A	C	D	B	B	B	C	C	A	B	A	B	C	D	X	X	B	B	X	C	X	D	B	X
30403	1	B	X	X	X	X	X	A	C	D	C	D	A	B	C	B	B	A	X	D	B	B	A	B	B	A	D	C	A	C	C
30203	1	A	B	D	X	X	B	C	B	A	C	B	C	B	A	D	B	C	B	A	B	A	C	B	C	A	C	B	D	B	D
30388	1	A	A	C	D	X	B	A	C	X	B	B	A	C	D	A	B	X	D	D	D	B	D	B	D	A	A	B	D	C	X
30210	1	A	A	D	D	X	C	A	C	D	B	B	D	C	C	A	B	A	D	D	D	A	A	B	C	A	C	D	D	D	C
30278	1	A	D	C	X	X	B	A	C	D	B	B	A	C	D	B	D	B	D	D	X	B	A	A	C	A	D	A	D	D	C
30425	1	D	A	X	D	X	B	B	C	B	C	B	B	B	X	A	B	D	D	C	B	A	A	B	X	A	X	X	D	X	D
30280	1	A	A	C	X	B	B	A	A	X	C	D	A	C	C	X	B	B	X	D	B	A	B	B	C	C	C	X	X	D	C
30328	1	A	X	C	D	B	B	A	C	D	B	B	A	C	C	A	B	A	D	B	B	C	A	B	C	A	C	A	D	D	C
30121	1	A	C	C	X	X	B	A	C	X	X	B	A	B	D	X	A	X	X	D	B	B	B	B	C	D	X	B	X	A	C
30402	1	A	A	C	X	B	X	A	C	D	B	B	A	B	C	A	B	X	X	X	D	B	A	A	X	A	C	B	D	B	D
30199	1	A	A	C	D	X	X	A	C	D	C	B	A	B	D	D	B	A	D	D	B	B	A	B	C	A	C	A	D	D	C
30354	1	A	A	C	B	X	D	A	C	D	C	B	A	D	D	X	B	X	B	C	A	A	B	B	C	A	D	A	X	A	D
30466	1	A	A	C	D	B	C	A	C	D	B	B	A	B	C	A	B	A	C	D	B	B	A	B	B	B	C	A	D	B	C
30017	1	B	X	C	D	X	X	D	X	X	C	D	A	X	D	A	B	C	B	A	C	C	A	B	B	D	C	A	D	X	C
30424	1	B	X	X	X	X	C	B	A	X	B	B	A	C	C	B	X	B	X	D	B	B	A	B	X	A	C	A	D	D	D
30373	1	A	A	C	D	X	B	A	C	D	B	B	X	X	X	X	B	C	D	D	B	A	X	B	C	A	C	X	D	D	C
30288	1	A	X	A	C	X	X	A	C	X	X	B	A	C	D	X	B	X	X	X	B	A	C	X	D	X	C	X	X	D	B
30423	1	A	A	C	D	B	B	C	C	D	C	B	A	C	D	A	B	C	A	D	B	A	A	B	X	C	C	A	D	C	C
30420	1	A	X	X	B	X	D	A	X	X	X	B	A	C	X	X	B	A	D	B	X	C	C	B	B	A	C	B	D	X	C
